district_id,obs_date,rainfall_mm,temp_max_c,humidity_pct,thi,rain_30d,rain_anomaly_pct,source
4,2024-01-24,0.0,29.7,35.0,75.48,0.7,-27.5,open_meteo_era5_synthetic
4,2024-01-25,0.0,27.6,31.6,72.6,0.7,-27.5,open_meteo_era5_synthetic
4,2024-01-26,0.0,29.6,46.1,77.06,0.7,-27.5,open_meteo_era5_synthetic
4,2024-01-27,0.0,32.1,35.8,78.44,0.7,-27.5,open_meteo_era5_synthetic
4,2024-01-28,0.0,30.0,28.8,74.87,0.7,-27.5,open_meteo_era5_synthetic
4,2024-01-29,0.0,31.3,33.9,77.18,0.7,-27.5,open_meteo_era5_synthetic
4,2024-01-30,0.0,32.9,39.3,80.04,0.7,-27.5,open_meteo_era5_synthetic
4,2024-01-31,0.0,30.1,36.7,76.23,0.7,-27.5,open_meteo_era5_synthetic
4,2024-02-01,0.0,31.4,34.0,77.32,0.7,-27.3,open_meteo_era5_synthetic
4,2024-02-02,0.0,28.6,42.9,75.35,0.7,-27.3,open_meteo_era5_synthetic
4,2024-02-03,0.0,32.4,32.5,78.18,0.7,-27.3,open_meteo_era5_synthetic
4,2024-02-04,0.0,31.4,34.3,77.3,0.7,-27.3,open_meteo_era5_synthetic
4,2024-02-05,0.0,31.0,33.9,76.79,0.7,-27.3,open_meteo_era5_synthetic
4,2024-02-06,0.0,31.5,35.4,77.61,0.7,-27.3,open_meteo_era5_synthetic
4,2024-02-07,0.0,34.4,37.7,81.41,0.7,-27.3,open_meteo_era5_synthetic
4,2024-02-08,0.0,28.2,44.1,75.0,0.22,-77.2,open_meteo_era5_synthetic
4,2024-02-09,0.0,34.7,39.9,82.24,0.22,-77.2,open_meteo_era5_synthetic
4,2024-02-10,0.0,30.7,39.7,77.42,0.22,-77.2,open_meteo_era5_synthetic
4,2024-02-11,0.0,35.4,35.3,82.09,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-12,0.0,34.2,49.9,83.63,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-13,0.0,30.9,28.7,75.84,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-14,0.0,33.1,43.8,81.02,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-15,0.0,32.8,31.7,78.44,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-16,0.0,33.4,42.7,81.24,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-17,0.0,31.1,42.3,78.35,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-18,0.0,34.0,48.7,83.16,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-19,0.0,31.8,38.0,78.4,0.0,-100.0,open_meteo_era5_synthetic
4,2024-02-20,0.28,34.1,45.3,82.61,0.28,-70.9,open_meteo_era5_synthetic
4,2024-02-21,1.61,32.4,45.4,80.49,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-02-22,0.0,30.5,57.0,79.92,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-02-23,0.0,31.0,46.8,78.97,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-02-24,0.0,33.6,54.8,83.86,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-02-25,0.0,30.2,31.2,75.51,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-02-26,0.0,32.3,38.8,79.13,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-02-27,0.0,29.1,47.7,76.72,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-02-28,0.0,31.0,39.6,77.82,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-02-29,0.0,31.4,38.7,78.07,1.8900000000000001,96.2,open_meteo_era5_synthetic
4,2024-03-01,0.0,36.3,36.9,83.53,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-02,0.0,36.9,37.7,84.44,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-03,0.0,36.0,28.1,81.29,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-04,0.0,34.4,41.4,82.25,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-05,0.0,35.1,32.8,81.27,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-06,0.0,35.4,30.8,81.2,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-07,0.0,35.1,37.7,82.28,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-08,0.0,34.1,29.4,79.46,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-09,0.0,33.8,27.0,78.63,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-10,0.0,35.2,34.0,81.58,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-11,0.0,35.7,38.7,83.17,1.8900000000000001,-1.5,open_meteo_era5_synthetic
4,2024-03-12,2.49,32.3,34.9,78.48,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-13,0.0,32.3,32.2,77.98,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-14,0.0,34.0,34.3,80.31,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-15,0.0,36.0,33.5,82.47,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-16,0.0,31.6,35.3,77.73,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-17,0.0,37.5,34.8,84.45,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-18,0.0,37.3,44.1,86.33,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-19,0.0,34.0,53.1,84.08,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-20,0.0,35.6,29.8,81.18,4.380000000000001,128.3,open_meteo_era5_synthetic
4,2024-03-21,0.0,33.9,40.8,81.46,4.1,113.7,open_meteo_era5_synthetic
4,2024-03-22,0.0,35.5,51.7,85.65,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-23,0.0,37.5,38.2,85.18,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-24,0.0,37.4,33.5,83.99,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-25,0.0,32.2,45.9,80.28,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-26,0.0,35.1,36.9,82.06,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-27,0.0,38.9,38.6,86.93,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-28,0.0,33.0,38.7,79.95,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-29,0.0,34.8,41.1,82.61,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-30,0.0,31.1,28.7,76.03,2.49,29.8,open_meteo_era5_synthetic
4,2024-03-31,0.0,36.2,33.6,82.65,2.49,29.8,open_meteo_era5_synthetic
4,2024-04-01,0.0,38.3,33.2,84.98,2.49,-53.3,open_meteo_era5_synthetic
4,2024-04-02,0.0,38.8,38.3,86.75,2.49,-53.3,open_meteo_era5_synthetic
4,2024-04-03,0.0,34.9,41.7,82.83,2.49,-53.3,open_meteo_era5_synthetic
4,2024-04-04,0.0,35.0,43.4,83.3,2.49,-53.3,open_meteo_era5_synthetic
4,2024-04-05,0.0,36.2,42.0,84.54,2.49,-53.3,open_meteo_era5_synthetic
4,2024-04-06,0.0,39.1,41.9,88.02,2.49,-53.3,open_meteo_era5_synthetic
4,2024-04-07,0.0,38.5,35.3,85.72,2.49,-53.3,open_meteo_era5_synthetic
4,2024-04-08,0.0,37.1,23.2,81.37,2.49,-53.3,open_meteo_era5_synthetic
4,2024-04-09,6.63,36.1,49.0,85.9,9.120000000000001,71.0,open_meteo_era5_synthetic
4,2024-04-10,0.0,40.3,44.7,90.2,9.120000000000001,71.0,open_meteo_era5_synthetic
4,2024-04-11,0.0,38.2,45.7,87.84,6.63,24.3,open_meteo_era5_synthetic
4,2024-04-12,0.0,38.8,48.5,89.21,6.63,24.3,open_meteo_era5_synthetic
4,2024-04-13,0.31,35.9,34.0,82.39,6.9399999999999995,30.1,open_meteo_era5_synthetic
4,2024-04-14,0.0,36.4,36.0,83.42,6.9399999999999995,30.1,open_meteo_era5_synthetic
4,2024-04-15,0.0,37.2,41.2,85.58,6.9399999999999995,30.1,open_meteo_era5_synthetic
4,2024-04-16,0.0,38.2,35.6,85.46,6.9399999999999995,30.1,open_meteo_era5_synthetic
4,2024-04-17,2.34,36.3,35.8,83.26,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-18,0.0,36.7,32.6,83.05,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-19,0.0,37.2,37.7,84.79,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-20,0.0,34.2,35.6,80.83,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-21,0.0,35.7,27.7,80.85,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-22,0.0,38.2,38.3,86.03,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-23,0.0,39.2,33.4,86.03,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-24,0.0,35.8,26.1,80.68,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-25,0.0,38.5,34.5,85.53,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-26,0.0,36.9,45.8,86.25,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-27,0.0,37.3,37.0,84.71,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-28,0.0,34.0,28.9,79.21,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-29,0.0,34.7,40.9,82.52,9.28,74.0,open_meteo_era5_synthetic
4,2024-04-30,0.0,38.7,45.6,88.41,9.28,74.0,open_meteo_era5_synthetic
4,2024-05-01,0.0,34.3,37.6,81.33,9.28,-42.6,open_meteo_era5_synthetic
4,2024-05-02,0.0,35.0,33.9,81.34,9.28,-42.6,open_meteo_era5_synthetic
4,2024-05-03,0.0,35.0,45.8,83.78,9.28,-42.6,open_meteo_era5_synthetic
4,2024-05-04,0.0,35.0,43.8,83.36,9.28,-42.6,open_meteo_era5_synthetic
4,2024-05-05,0.0,36.4,41.1,84.55,9.28,-42.6,open_meteo_era5_synthetic
4,2024-05-06,0.0,36.3,41.7,84.63,9.28,-42.6,open_meteo_era5_synthetic
4,2024-05-07,0.0,34.7,52.5,84.81,9.28,-42.6,open_meteo_era5_synthetic
4,2024-05-08,0.0,33.6,33.1,79.61,9.28,-42.6,open_meteo_era5_synthetic
4,2024-05-09,0.0,39.5,47.6,89.89,2.65,-83.6,open_meteo_era5_synthetic
4,2024-05-10,0.0,34.6,45.9,83.36,2.65,-83.6,open_meteo_era5_synthetic
4,2024-05-11,2.32,37.8,41.3,86.26,4.97,-69.3,open_meteo_era5_synthetic
4,2024-05-12,0.0,36.5,43.7,85.25,4.97,-69.3,open_meteo_era5_synthetic
4,2024-05-13,27.24,36.3,36.7,83.45,31.9,97.3,open_meteo_era5_synthetic
4,2024-05-14,3.71,35.0,35.6,81.7,35.61,120.3,open_meteo_era5_synthetic
4,2024-05-15,7.46,34.6,41.6,82.45,43.07,166.4,open_meteo_era5_synthetic
4,2024-05-16,0.0,39.9,45.1,89.86,43.07,166.4,open_meteo_era5_synthetic
4,2024-05-17,0.0,35.0,37.5,82.16,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-18,0.0,30.2,37.6,76.52,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-19,0.0,34.7,45.2,83.33,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-20,0.0,34.3,42.4,82.22,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-21,0.0,33.5,54.1,83.47,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-22,0.0,33.5,46.8,82.15,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-23,0.0,36.9,43.9,85.73,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-24,0.0,34.5,52.2,84.48,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-25,0.0,36.5,49.5,86.53,40.73,152.0,open_meteo_era5_synthetic
4,2024-05-26,6.9,34.7,35.6,81.44,47.629999999999995,194.6,open_meteo_era5_synthetic
4,2024-05-27,12.03,36.1,46.3,85.36,59.66,269.1,open_meteo_era5_synthetic
4,2024-05-28,0.0,35.8,50.6,85.92,59.66,269.1,open_meteo_era5_synthetic
4,2024-05-29,15.44,37.1,47.3,86.85,75.1,364.6,open_meteo_era5_synthetic
4,2024-05-30,3.65,34.0,35.4,80.52,78.75,387.1,open_meteo_era5_synthetic
4,2024-05-31,0.0,36.1,37.8,83.48,78.75,387.1,open_meteo_era5_synthetic
4,2024-06-01,95.85,27.6,67.0,77.28,174.6,-72.1,open_meteo_era5_synthetic
4,2024-06-02,112.9,33.5,61.8,84.97,287.5,-54.1,open_meteo_era5_synthetic
4,2024-06-03,0.0,24.2,60.6,71.63,287.5,-54.1,open_meteo_era5_synthetic
4,2024-06-04,0.0,27.0,72.5,77.2,287.5,-54.1,open_meteo_era5_synthetic
4,2024-06-05,137.19,30.4,71.9,82.24,424.69,-32.3,open_meteo_era5_synthetic
4,2024-06-06,28.28,30.6,73.8,82.76,452.97,-27.7,open_meteo_era5_synthetic
4,2024-06-07,0.0,28.3,66.8,78.3,452.97,-27.7,open_meteo_era5_synthetic
4,2024-06-08,8.55,35.4,57.7,86.83,461.52,-26.4,open_meteo_era5_synthetic
4,2024-06-09,32.25,28.2,47.5,75.57,493.77,-21.2,open_meteo_era5_synthetic
4,2024-06-10,21.29,33.8,72.1,87.39,512.74,-18.2,open_meteo_era5_synthetic
4,2024-06-11,0.0,27.1,64.2,76.31,512.74,-18.2,open_meteo_era5_synthetic
4,2024-06-12,25.44,29.6,67.4,80.36,510.94,-18.5,open_meteo_era5_synthetic
4,2024-06-13,0.0,31.7,62.2,82.54,507.23,-19.1,open_meteo_era5_synthetic
4,2024-06-14,0.0,29.2,76.6,81.12,499.77,-20.3,open_meteo_era5_synthetic
4,2024-06-15,16.09,26.8,67.6,76.17,515.86,-17.7,open_meteo_era5_synthetic
4,2024-06-16,0.0,32.8,69.0,85.29,515.86,-17.7,open_meteo_era5_synthetic
4,2024-06-17,115.77,29.3,60.3,78.82,631.63,0.8,open_meteo_era5_synthetic
4,2024-06-18,57.6,31.0,73.8,83.45,689.23,9.9,open_meteo_era5_synthetic
4,2024-06-19,65.87,30.2,75.5,82.42,755.0999999999999,20.5,open_meteo_era5_synthetic
4,2024-06-20,85.81,28.4,59.1,77.38,840.91,34.1,open_meteo_era5_synthetic
4,2024-06-21,28.51,33.7,74.2,87.65,869.42,38.7,open_meteo_era5_synthetic
4,2024-06-22,0.0,32.2,64.4,83.64,869.42,38.7,open_meteo_era5_synthetic
4,2024-06-23,0.0,33.6,57.6,84.31,869.42,38.7,open_meteo_era5_synthetic
4,2024-06-24,68.17,30.5,68.9,81.88,937.5899999999999,49.6,open_meteo_era5_synthetic
4,2024-06-25,12.65,29.4,69.5,80.29,943.34,50.5,open_meteo_era5_synthetic
4,2024-06-26,55.39,31.6,64.4,82.73,986.7,57.4,open_meteo_era5_synthetic
4,2024-06-27,122.42,32.3,69.1,84.56,1109.1200000000001,76.9,open_meteo_era5_synthetic
4,2024-06-28,0.0,32.8,68.4,85.16,1093.68,74.5,open_meteo_era5_synthetic
4,2024-06-29,51.06,29.7,63.8,79.92,1141.0900000000001,82.0,open_meteo_era5_synthetic
4,2024-06-30,44.26,29.1,61.6,78.71,1185.3500000000001,89.1,open_meteo_era5_synthetic
4,2024-07-01,9.75,28.1,68.8,78.35,1099.25,-19.3,open_meteo_era5_synthetic
4,2024-07-02,176.5,28.6,73.7,79.73,1162.85,-14.6,open_meteo_era5_synthetic
4,2024-07-03,50.53,25.3,73.8,74.69,1213.38,-10.9,open_meteo_era5_synthetic
4,2024-07-04,42.92,25.0,79.6,74.88,1256.3,-7.8,open_meteo_era5_synthetic
4,2024-07-05,15.63,24.2,72.5,72.92,1134.74,-16.7,open_meteo_era5_synthetic
4,2024-07-06,64.78,27.2,80.3,78.49,1171.24,-14.0,open_meteo_era5_synthetic
4,2024-07-07,6.04,27.6,77.4,78.69,1177.28,-13.6,open_meteo_era5_synthetic
4,2024-07-08,45.01,25.3,74.4,74.77,1213.74,-10.9,open_meteo_era5_synthetic
4,2024-07-09,91.66,26.7,65.4,75.85,1273.15,-6.5,open_meteo_era5_synthetic
4,2024-07-10,32.14,25.9,69.2,75.07,1284.0,-5.7,open_meteo_era5_synthetic
4,2024-07-11,0.0,27.0,79.9,78.09,1284.0,-5.7,open_meteo_era5_synthetic
4,2024-07-12,57.79,23.6,68.5,71.53,1316.35,-3.4,open_meteo_era5_synthetic
4,2024-07-13,2.53,28.1,72.2,78.82,1318.8799999999999,-3.2,open_meteo_era5_synthetic
4,2024-07-14,13.07,28.7,87.1,81.81,1331.95,-2.2,open_meteo_era5_synthetic
4,2024-07-15,104.51,24.0,61.8,71.55,1420.3700000000001,4.3,open_meteo_era5_synthetic
4,2024-07-16,15.58,27.8,66.7,77.64,1435.95,5.4,open_meteo_era5_synthetic
4,2024-07-17,108.77,28.7,62.9,78.34,1428.95,4.9,open_meteo_era5_synthetic
4,2024-07-18,53.22,22.3,69.6,69.79,1424.57,4.6,open_meteo_era5_synthetic
4,2024-07-19,34.96,29.1,62.0,78.74,1393.66,2.3,open_meteo_era5_synthetic
4,2024-07-20,197.55,25.9,63.5,74.4,1505.3999999999999,10.5,open_meteo_era5_synthetic
4,2024-07-21,15.48,28.1,73.0,78.89,1492.37,9.6,open_meteo_era5_synthetic
4,2024-07-22,2.42,24.3,70.4,72.77,1494.79,9.7,open_meteo_era5_synthetic
4,2024-07-23,0.0,23.9,79.0,72.97,1494.79,9.7,open_meteo_era5_synthetic
4,2024-07-24,71.53,28.8,81.4,81.17,1498.15,10.0,open_meteo_era5_synthetic
4,2024-07-25,11.0,25.6,75.0,75.24,1496.5,9.9,open_meteo_era5_synthetic
4,2024-07-26,64.3,30.1,73.2,81.97,1505.41,10.5,open_meteo_era5_synthetic
4,2024-07-27,132.03,28.5,71.8,79.31,1515.02,11.2,open_meteo_era5_synthetic
4,2024-07-28,106.94,26.4,75.3,76.48,1621.96,19.1,open_meteo_era5_synthetic
4,2024-07-29,14.61,28.4,68.0,78.68,1585.51,16.4,open_meteo_era5_synthetic
4,2024-07-30,0.0,26.1,76.6,76.24,1541.25,13.2,open_meteo_era5_synthetic
4,2024-07-31,0.0,28.5,66.8,78.67,1531.5,12.4,open_meteo_era5_synthetic
4,2024-08-01,0.0,28.3,54.5,76.6,1355.0,75.2,open_meteo_era5_synthetic
4,2024-08-02,44.28,24.9,54.8,72.09,1348.75,74.4,open_meteo_era5_synthetic
4,2024-08-03,15.3,24.9,54.6,72.07,1321.13,70.8,open_meteo_era5_synthetic
4,2024-08-04,94.33,27.5,62.8,76.58,1399.83,81.0,open_meteo_era5_synthetic
4,2024-08-05,46.65,31.2,61.2,81.59,1381.7,78.6,open_meteo_era5_synthetic
4,2024-08-06,0.0,26.9,52.7,74.48,1375.66,77.9,open_meteo_era5_synthetic
4,2024-08-07,20.86,27.3,58.2,75.77,1351.51,74.7,open_meteo_era5_synthetic
4,2024-08-08,10.56,24.4,57.7,71.73,1270.4099999999999,64.2,open_meteo_era5_synthetic
4,2024-08-09,20.81,31.1,54.6,80.38,1259.0800000000002,62.8,open_meteo_era5_synthetic
4,2024-08-10,0.0,28.4,59.0,77.42,1259.0800000000002,62.8,open_meteo_era5_synthetic
4,2024-08-11,7.9,25.3,61.3,73.38,1209.19,56.3,open_meteo_era5_synthetic
4,2024-08-12,29.85,26.8,60.9,75.47,1236.5100000000002,59.9,open_meteo_era5_synthetic
4,2024-08-13,12.08,25.6,65.0,74.19,1235.52,59.7,open_meteo_era5_synthetic
4,2024-08-14,51.49,25.4,53.7,72.66,1182.5,52.9,open_meteo_era5_synthetic
4,2024-08-15,2.4,27.9,70.0,78.14,1169.32,51.2,open_meteo_era5_synthetic
4,2024-08-16,8.63,26.0,63.0,74.56,1069.18,38.2,open_meteo_era5_synthetic
4,2024-08-17,24.58,26.5,47.1,73.34,1040.54,34.5,open_meteo_era5_synthetic
4,2024-08-18,20.83,27.2,64.2,76.4,1026.41,32.7,open_meteo_era5_synthetic
4,2024-08-19,53.96,28.5,63.3,78.08,882.82,14.1,open_meteo_era5_synthetic
4,2024-08-20,28.39,23.4,61.8,70.63,895.73,15.8,open_meteo_era5_synthetic
4,2024-08-21,51.96,25.9,52.5,73.16,945.2700000000001,22.2,open_meteo_era5_synthetic
4,2024-08-22,12.85,28.8,58.0,77.85,958.12,23.9,open_meteo_era5_synthetic
4,2024-08-23,59.87,25.2,49.6,71.87,946.4599999999999,22.4,open_meteo_era5_synthetic
4,2024-08-24,4.27,23.4,69.0,71.29,939.73,21.5,open_meteo_era5_synthetic
4,2024-08-25,17.61,28.4,49.7,76.11,893.04,15.5,open_meteo_era5_synthetic
4,2024-08-26,27.18,23.8,65.9,71.57,788.19,1.9,open_meteo_era5_synthetic
4,2024-08-27,29.91,31.1,56.4,80.63,711.16,-8.1,open_meteo_era5_synthetic
4,2024-08-28,0.0,29.0,67.9,79.46,696.55,-9.9,open_meteo_era5_synthetic
4,2024-08-29,216.17,27.7,46.3,74.67,912.72,18.0,open_meteo_era5_synthetic
4,2024-08-30,0.0,29.1,60.7,78.58,912.72,18.0,open_meteo_era5_synthetic
4,2024-08-31,79.88,27.3,66.6,76.89,992.5999999999999,28.3,open_meteo_era5_synthetic
4,2024-09-01,16.74,29.7,47.3,77.43,965.06,48.2,open_meteo_era5_synthetic
4,2024-09-02,18.34,31.9,54.4,81.51,968.0999999999999,48.7,open_meteo_era5_synthetic
4,2024-09-03,0.0,30.6,48.1,78.64,873.77,34.2,open_meteo_era5_synthetic
4,2024-09-04,0.0,28.9,37.8,75.02,827.12,27.1,open_meteo_era5_synthetic
4,2024-09-05,0.87,32.0,46.9,80.29,827.99,27.2,open_meteo_era5_synthetic
4,2024-09-06,22.66,29.9,51.7,78.39,829.79,27.5,open_meteo_era5_synthetic
4,2024-09-07,1.3,26.5,43.0,72.77,820.53,26.0,open_meteo_era5_synthetic
4,2024-09-08,75.98,25.5,56.2,73.02,875.7,34.5,open_meteo_era5_synthetic
4,2024-09-09,4.07,28.7,49.8,76.53,879.77,35.1,open_meteo_era5_synthetic
4,2024-09-10,0.0,36.3,53.6,87.14,871.87,33.9,open_meteo_era5_synthetic
4,2024-09-11,33.81,29.3,56.5,78.28,875.83,34.5,open_meteo_era5_synthetic
4,2024-09-12,30.15,29.4,51.3,77.68,893.9,37.3,open_meteo_era5_synthetic
4,2024-09-13,0.0,29.0,55.9,77.77,842.41,29.4,open_meteo_era5_synthetic
4,2024-09-14,9.63,27.3,51.4,74.88,849.64,30.5,open_meteo_era5_synthetic
4,2024-09-15,46.48,25.3,50.6,72.11,887.49,36.3,open_meteo_era5_synthetic
4,2024-09-16,27.85,28.2,44.1,75.02,890.76,36.8,open_meteo_era5_synthetic
4,2024-09-17,0.0,29.2,47.1,76.68,869.9300000000001,33.6,open_meteo_era5_synthetic
4,2024-09-18,17.51,32.7,39.3,79.8,833.48,28.0,open_meteo_era5_synthetic
4,2024-09-19,16.46,31.9,51.3,80.92,821.55,26.2,open_meteo_era5_synthetic
4,2024-09-20,0.0,32.4,56.2,82.39,769.5899999999999,18.2,open_meteo_era5_synthetic
4,2024-09-21,31.26,30.3,44.7,77.77,788.0,21.0,open_meteo_era5_synthetic
4,2024-09-22,0.0,29.8,49.2,77.82,728.13,11.8,open_meteo_era5_synthetic
4,2024-09-23,0.0,29.2,44.6,76.36,723.8599999999999,11.2,open_meteo_era5_synthetic
4,2024-09-24,13.16,31.6,49.8,80.28,719.4100000000001,10.5,open_meteo_era5_synthetic
4,2024-09-25,0.0,28.5,36.8,74.41,692.23,6.3,open_meteo_era5_synthetic
4,2024-09-26,37.0,28.3,42.3,74.9,699.32,7.4,open_meteo_era5_synthetic
4,2024-09-27,36.09,31.3,47.8,79.52,735.4100000000001,13.0,open_meteo_era5_synthetic
4,2024-09-28,37.54,30.1,56.2,79.25,556.78,-14.5,open_meteo_era5_synthetic
4,2024-09-29,0.0,30.1,38.6,76.49,556.78,-14.5,open_meteo_era5_synthetic
4,2024-09-30,0.0,26.6,43.4,72.94,476.90000000000003,-26.7,open_meteo_era5_synthetic
4,2024-10-01,0.0,29.9,47.0,77.59,460.16,73.5,open_meteo_era5_synthetic
4,2024-10-02,0.0,31.2,45.3,78.98,441.82000000000005,66.6,open_meteo_era5_synthetic
4,2024-10-03,0.0,32.4,45.8,80.54,441.82000000000005,66.6,open_meteo_era5_synthetic
4,2024-10-04,0.0,32.1,45.3,80.12,441.82000000000005,66.6,open_meteo_era5_synthetic
4,2024-10-05,0.0,32.5,53.3,82.0,440.95000000000005,66.3,open_meteo_era5_synthetic
4,2024-10-06,0.0,31.7,42.4,79.06,418.29,57.7,open_meteo_era5_synthetic
4,2024-10-07,0.0,30.4,42.3,77.5,416.99,57.2,open_meteo_era5_synthetic
4,2024-10-08,0.0,31.3,47.4,79.41,341.01000000000005,28.6,open_meteo_era5_synthetic
4,2024-10-09,0.0,32.4,45.0,80.47,336.94000000000005,27.0,open_meteo_era5_synthetic
4,2024-10-10,0.0,31.4,42.9,78.77,336.94000000000005,27.0,open_meteo_era5_synthetic
4,2024-10-11,1.34,33.1,49.8,82.21,304.47,14.8,open_meteo_era5_synthetic
4,2024-10-12,0.0,33.0,39.2,80.08,274.32,3.4,open_meteo_era5_synthetic
4,2024-10-13,0.0,32.4,48.9,81.12,274.32,3.4,open_meteo_era5_synthetic
4,2024-10-14,29.1,30.7,37.4,77.08,293.79,10.8,open_meteo_era5_synthetic
4,2024-10-15,3.96,30.8,41.7,77.85,251.27,-5.3,open_meteo_era5_synthetic
4,2024-10-16,0.0,31.6,44.4,79.32,223.42000000000002,-15.8,open_meteo_era5_synthetic
4,2024-10-17,2.85,35.3,47.7,84.61,226.27,-14.7,open_meteo_era5_synthetic
4,2024-10-18,2.37,30.4,40.1,77.14,211.13,-20.4,open_meteo_era5_synthetic
4,2024-10-19,19.69,33.9,39.6,81.23,214.36,-19.2,open_meteo_era5_synthetic
4,2024-10-20,0.0,28.2,41.4,74.64,214.36,-19.2,open_meteo_era5_synthetic
4,2024-10-21,0.0,32.2,50.3,81.16,183.1,-31.0,open_meteo_era5_synthetic
4,2024-10-22,0.0,35.0,43.1,83.27,183.1,-31.0,open_meteo_era5_synthetic
4,2024-10-23,5.5,27.5,43.0,74.04,188.6,-28.9,open_meteo_era5_synthetic
4,2024-10-24,6.85,27.6,54.1,75.66,182.29,-31.3,open_meteo_era5_synthetic
4,2024-10-25,0.0,33.1,33.7,79.2,182.29,-31.3,open_meteo_era5_synthetic
4,2024-10-26,13.3,33.1,33.6,79.16,158.59,-40.2,open_meteo_era5_synthetic
4,2024-10-27,0.0,34.5,46.9,83.45,122.5,-53.8,open_meteo_era5_synthetic
4,2024-10-28,0.0,30.7,44.8,78.26,84.96000000000001,-68.0,open_meteo_era5_synthetic
4,2024-10-29,16.32,33.3,42.0,81.02,101.28,-61.8,open_meteo_era5_synthetic
4,2024-10-30,16.44,33.1,46.1,81.48,117.72000000000001,-55.6,open_meteo_era5_synthetic
4,2024-10-31,0.0,26.3,44.9,72.84,117.72,-55.6,open_meteo_era5_synthetic
4,2024-11-01,0.0,32.1,41.8,79.5,117.72,59.4,open_meteo_era5_synthetic
4,2024-11-02,0.0,32.5,36.5,78.96,117.72,59.4,open_meteo_era5_synthetic
4,2024-11-03,9.94,28.5,33.5,73.88,127.66,72.8,open_meteo_era5_synthetic
4,2024-11-04,0.0,31.4,38.3,78.02,127.66,72.8,open_meteo_era5_synthetic
