assessment_id,enterprise_id,as_of,sector,district_id,prob_stress,prob_missed_repayment,rule_score,fused_score,risk_tier,tier_cutoffs,band_width,low_visibility,data_completeness,buffer_days,dscr_annual,credit_headroom,suggested_max_emi,bridge_headroom,net_buffer_days,forecast_net_90d_p10,forecast_net_90d_p50,forecast_net_90d_p90,reason_1,reason_1_contrib,reason_2,reason_2_contrib,reason_3,reason_3_contrib,fusion_weights,model_id,rule_version
AS003369,ENT0103,2024-01-31,RETAIL,6,9.194401567560552e-05,3.308833761099085e-05,0.0,0.0,GREEN,AMBER>=0.38;RED>=0.58,25200.0,True,0.435,95.1,3.33,93900.0,4464.0,32200.0,95.1,28180.0,44954.0,53380.0,,0.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003370,ENT0103,2024-02-29,RETAIL,6,0.00029827336169513776,4.3776781438021397e-05,0.0,0.0001,GREEN,AMBER>=0.38;RED>=0.58,23988.0,True,0.428,87.0,3.3,99900.0,4749.0,24200.0,87.0,16369.0,27035.0,40357.0,,0.0,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003371,ENT0103,2024-03-31,RETAIL,6,0.0002037701322347209,5.6102265140360926e-05,0.2,0.1101,GREEN,AMBER>=0.38;RED>=0.58,16794.0,True,0.425,74.1,3.14,97100.0,4616.0,20600.0,74.1,17325.0,17639.0,34119.0,debt_overhang,0.2778,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003372,ENT0103,2024-04-30,RETAIL,6,0.0002007320269474081,3.4930581189639044e-05,0.2,0.1101,GREEN,AMBER>=0.38;RED>=0.58,33251.0,True,0.426,71.4,3.14,95700.0,4550.0,27400.0,71.4,-3284.0,8138.0,29967.0,debt_overhang,0.2778,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003373,ENT0103,2024-05-31,RETAIL,6,0.0003698395853561304,5.2640425456490775e-05,0.3158,0.1739,GREEN,AMBER>=0.38;RED>=0.58,37479.0,True,0.427,64.7,3.01,97100.0,4616.0,21900.0,64.7,-6902.0,5599.0,30577.0,margin_squeeze,0.3143,debt_overhang,0.2778,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003374,ENT0103,2024-06-30,RETAIL,6,0.0007861416415939184,5.5440427941390716e-05,0.5684,0.313,GREEN,AMBER>=0.38;RED>=0.58,92351.0,True,0.422,60.7,2.86,108600.0,5163.0,18800.0,60.7,-24522.0,23980.0,67829.0,margin_squeeze,1.0,debt_overhang,0.2778,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003375,ENT0103,2024-07-31,RETAIL,6,0.00028864795554115657,5.860409153441414e-05,0.4737,0.2607,GREEN,AMBER>=0.38;RED>=0.58,235183.0,True,0.425,61.5,2.81,109900.0,5225.0,17100.0,61.5,-9172.0,96988.0,226011.0,margin_squeeze,0.7429,debt_overhang,0.2778,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003376,ENT0103,2024-08-31,RETAIL,6,0.00017864561149366967,2.3971526634631288e-05,0.4737,0.2606,GREEN,AMBER>=0.38;RED>=0.58,323625.0,True,0.436,57.5,2.93,87000.0,4136.0,13000.0,57.5,9111.0,130949.0,332736.0,margin_squeeze,1.0,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003377,ENT0103,2024-09-30,RETAIL,6,5.614191307919891e-05,6.329368609714305e-06,0.2737,0.1506,GREEN,AMBER>=0.38;RED>=0.58,319079.0,True,0.431,73.1,3.29,107400.0,5106.0,17700.0,73.1,23287.0,142128.0,342366.0,margin_squeeze,0.7429,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003378,ENT0103,2024-10-31,RETAIL,6,0.00020536563762240593,3.103606173581933e-05,0.2421,0.1332,GREEN,AMBER>=0.38;RED>=0.58,159750.0,True,0.42,145.6,5.98,277400.0,13188.0,137100.0,145.6,42045.0,117076.0,201795.0,demand_trough,0.3243,margin_squeeze,0.3143,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003379,ENT0103,2024-11-30,RETAIL,6,0.0001275445926164771,1.6642541123931712e-05,0.2421,0.1332,GREEN,AMBER>=0.38;RED>=0.58,106130.0,True,0.437,93.4,6.15,246800.0,11733.0,37900.0,93.4,63230.0,68689.0,169360.0,receivable_stretch,0.3333,demand_trough,0.3243,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003380,ENT0103,2024-12-31,RETAIL,6,0.0003609575080806332,1.5566287129687034e-05,0.1158,0.0639,GREEN,AMBER>=0.38;RED>=0.58,104260.0,True,0.437,90.9,6.16,232800.0,11068.0,26400.0,90.9,41809.0,63860.0,146069.0,receivable_stretch,0.3333,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003381,ENT0103,2025-01-31,RETAIL,6,6.616596010934436e-05,1.8619424233546837e-05,0.3158,0.1737,GREEN,AMBER>=0.38;RED>=0.58,132505.0,True,0.44,96.2,6.14,227900.0,10835.0,26400.0,96.2,-6596.0,67909.0,125909.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003382,ENT0103,2025-02-28,RETAIL,6,7.272141935382884e-05,1.8702529632624604e-05,0.1053,0.0579,GREEN,AMBER>=0.38;RED>=0.58,75789.0,True,0.436,88.7,6.2,223700.0,10635.0,25100.0,88.7,31026.0,48148.0,106815.0,receivable_stretch,0.303,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003383,ENT0103,2025-03-31,RETAIL,6,0.00018934397779373963,4.660521304242398e-05,0.2105,0.1159,GREEN,AMBER>=0.38;RED>=0.58,89416.0,True,0.439,76.3,6.29,198800.0,9451.0,21100.0,76.3,4950.0,28771.0,94366.0,receivable_stretch,0.3333,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003384,ENT0103,2025-04-30,RETAIL,6,0.00015364221690821356,4.9872637797918015e-05,0.6842,0.3764,GREEN,AMBER>=0.38;RED>=0.58,109956.0,True,0.434,68.3,6.15,174500.0,8296.0,16800.0,68.3,-29415.0,20739.0,80541.0,climate_shock,0.7143,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003385,ENT0103,2025-05-31,RETAIL,6,0.00014076310349145715,6.24638162704691e-05,0.4316,0.2374,GREEN,AMBER>=0.38;RED>=0.58,96144.0,True,0.431,64.4,6.24,183300.0,8714.0,23300.0,64.4,-28431.0,15023.0,67713.0,receivable_stretch,0.6364,margin_squeeze,0.3143,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003386,ENT0103,2025-06-30,RETAIL,6,0.0004258087775203302,5.770481344647771e-05,0.6842,0.3765,GREEN,AMBER>=0.38;RED>=0.58,120044.0,True,0.431,57.9,6.24,188600.0,8966.0,17100.0,57.9,-38953.0,39196.0,81091.0,margin_squeeze,1.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003387,ENT0103,2025-07-31,RETAIL,6,0.0001455431511873064,7.00537964101948e-05,0.5895,0.3243,GREEN,AMBER>=0.38;RED>=0.58,148573.0,True,0.438,58.2,6.26,230400.0,10954.0,20700.0,58.2,24159.0,114520.0,172732.0,margin_squeeze,0.7429,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003388,ENT0103,2025-08-31,RETAIL,6,0.00023593526176406444,4.69890353095906e-05,0.4947,0.2722,GREEN,AMBER>=0.38;RED>=0.58,226206.0,True,0.429,59.7,6.36,207600.0,9870.0,19600.0,59.7,27653.0,179439.0,253859.0,margin_squeeze,0.7429,receivable_stretch,0.6364,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003389,ENT0103,2025-09-30,RETAIL,6,0.00018108214863058456,2.6237102981192184e-05,0.4947,0.2722,GREEN,AMBER>=0.38;RED>=0.58,267099.0,True,0.439,63.0,5.9,215200.0,10231.0,24400.0,63.0,41539.0,193766.0,308638.0,margin_squeeze,0.7429,receivable_stretch,0.6364,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003390,ENT0103,2025-10-31,RETAIL,6,8.969416767346664e-05,1.516188335569471e-05,0.5684,0.3127,GREEN,AMBER>=0.38;RED>=0.58,65341.0,True,0.441,66.2,3.34,172500.0,8201.0,35400.0,66.2,89092.0,148208.0,154433.0,receivable_stretch,0.6364,demand_trough,0.5946,margin_squeeze,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003391,ENT0103,2025-11-30,RETAIL,6,7.149043691599847e-05,1.975870768745485e-05,0.4526,0.249,GREEN,AMBER>=0.38;RED>=0.58,50249.0,True,0.432,66.3,3.16,164900.0,7840.0,32600.0,66.3,73655.0,99115.0,123904.0,receivable_stretch,0.6364,demand_trough,0.5946,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003392,ENT0103,2025-12-31,RETAIL,6,0.0001003157553049895,6.029719388778109e-06,0.2211,0.1217,GREEN,AMBER>=0.38;RED>=0.58,31659.0,True,0.437,75.2,3.19,169200.0,8044.0,31400.0,75.2,59489.0,86570.0,91148.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003393,ENT0103,2026-01-31,RETAIL,6,0.00012640585033833006,6.938283483370986e-06,0.2211,0.1217,GREEN,AMBER>=0.38;RED>=0.58,38745.0,True,0.441,77.8,3.19,168100.0,7992.0,33200.0,77.8,36173.0,63099.0,74918.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003394,ENT0103,2026-02-28,RETAIL,6,0.0001117550016999892,4.9147203819026905e-06,0.2211,0.1217,GREEN,AMBER>=0.38;RED>=0.58,24327.0,True,0.43,82.7,3.22,158000.0,7512.0,29300.0,82.7,33887.0,41740.0,58214.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003395,ENT0103,2026-03-31,RETAIL,6,8.802645388634789e-05,2.516228909700166e-05,0.2211,0.1216,GREEN,AMBER>=0.38;RED>=0.58,37939.0,True,0.44,76.6,3.26,143700.0,6832.0,26500.0,76.6,10027.0,29311.0,47966.0,receivable_stretch,0.6364,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003396,ENT0103,2026-04-30,RETAIL,6,6.892108669531367e-05,1.5643859657885752e-05,0.5789,0.3184,GREEN,AMBER>=0.38;RED>=0.58,38487.0,True,0.441,65.1,3.34,127100.0,6043.0,25100.0,65.1,9893.0,10834.0,48380.0,climate_shock,0.7143,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003397,ENT0103,2026-05-31,RETAIL,6,0.00031241925685608895,2.531368552554007e-05,0.5895,0.3244,GREEN,AMBER>=0.38;RED>=0.58,96321.0,True,0.45,52.4,3.25,123500.0,5871.0,21800.0,52.4,-43138.0,21656.0,53183.0,margin_squeeze,0.7429,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003398,ENT0103,2026-06-30,RETAIL,6,0.0003183085742370643,6.437420425609914e-05,0.6842,0.3765,GREEN,AMBER>=0.38;RED>=0.58,,True,0.444,47.3,3.25,85700.0,4074.0,17900.0,47.3,,,,margin_squeeze,1.0,receivable_stretch,0.6364,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003399,ENT0103,2026-07-31,RETAIL,6,7.514067395427126e-05,9.783565237065501e-06,0.4947,0.2721,GREEN,AMBER>=0.38;RED>=0.58,,True,0.44,63.9,3.48,91700.0,4360.0,28000.0,63.9,,,,margin_squeeze,0.7429,receivable_stretch,0.6364,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003400,ENT0104,2023-11-30,POULTRY,3,0.10208489163117518,0.003417767967868656,0.4842,0.3122,GREEN,AMBER>=0.38;RED>=0.58,245328.0,False,0.841,9.7,1.11,40700.0,1935.0,101500.0,5.5,-98319.0,50471.0,147009.0,working_capital_erosion,0.7353,debt_overhang,0.5833,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003401,ENT0104,2023-12-31,POULTRY,3,0.011344360661319369,0.022141487164123896,0.6947,0.3872,AMBER,AMBER>=0.38;RED>=0.58,192645.0,False,0.839,-1.6,0.72,8900.0,423.0,22800.0,-6.2,-72251.0,111525.0,120394.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003402,ENT0104,2024-01-31,POULTRY,3,0.07157329964554007,0.0007537953232644316,0.1053,0.0901,GREEN,AMBER>=0.38;RED>=0.58,154089.0,False,0.858,35.8,1.65,90800.0,4317.0,62600.0,35.8,-61322.0,33001.0,92767.0,debt_overhang,0.2778,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003403,ENT0104,2024-02-29,POULTRY,3,0.037164629262269044,7.79146543058222e-05,0.2105,0.1325,GREEN,AMBER>=0.38;RED>=0.58,268497.0,False,0.854,39.1,2.38,51900.0,2467.0,95400.0,39.1,-229893.0,-32245.0,38604.0,climate_shock,0.2857,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003404,ENT0104,2024-03-31,POULTRY,3,0.021202255881502912,0.0005519530895627702,0.2,0.1195,GREEN,AMBER>=0.38;RED>=0.58,136324.0,False,0.855,64.0,1.96,55200.0,2624.0,0.0,64.0,-102313.0,-18620.0,34011.0,debt_overhang,0.2778,margin_squeeze,0.2571,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003405,ENT0104,2024-04-30,POULTRY,3,0.39677187977504524,0.013684890814830443,0.5368,0.4738,AMBER,AMBER>=0.38;RED>=0.58,207069.0,False,0.858,23.2,1.9,33900.0,1612.0,51800.0,23.2,-193503.0,-56212.0,13566.0,margin_squeeze,0.5714,demand_trough,0.3243,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003406,ENT0104,2024-05-31,POULTRY,3,0.14120996010290515,0.05972923162818054,1.0,0.6135,RED,AMBER>=0.38;RED>=0.58,134489.0,False,0.865,2.2,1.4,38000.0,1807.0,15300.0,2.2,-65099.0,-23315.0,69390.0,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003407,ENT0104,2024-06-30,POULTRY,3,0.31879950928389517,0.016962215622505588,0.6,0.4735,AMBER,AMBER>=0.38;RED>=0.58,162043.0,False,0.866,26.1,1.6,34800.0,1654.0,39400.0,26.1,-146216.0,-58764.0,15827.0,margin_squeeze,0.7429,demand_trough,0.3243,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003408,ENT0104,2024-07-31,POULTRY,3,0.4846458472151316,0.8677386529956976,1.0,0.7681,RED,AMBER>=0.38;RED>=0.58,156631.0,False,0.872,0.2,1.13,38800.0,1845.0,12200.0,-11.5,-80812.0,-15998.0,75819.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003409,ENT0104,2024-08-31,POULTRY,3,0.6139066189154818,0.9405560714819958,0.8737,0.7568,RED,AMBER>=0.38;RED>=0.58,154992.0,False,0.873,5.2,1.55,123500.0,5871.0,35800.0,-11.0,-78238.0,13808.0,76754.0,margin_squeeze,0.7429,working_capital_erosion,0.7353,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003410,ENT0104,2024-09-30,POULTRY,3,0.5368233953556992,0.8980713332884348,0.8526,0.7105,RED,AMBER>=0.38;RED>=0.58,187093.0,False,0.875,2.3,1.69,147700.0,7022.0,57000.0,-5.3,-94197.0,19664.0,92896.0,working_capital_erosion,1.0,margin_squeeze,0.7429,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003411,ENT0104,2024-10-31,POULTRY,3,0.10482925259908166,0.024906557270276394,0.7368,0.4524,AMBER,AMBER>=0.38;RED>=0.58,117353.0,False,0.882,0.4,1.61,108600.0,5163.0,17700.0,-19.3,-9313.0,32543.0,108040.0,debt_overhang,1.0,working_capital_erosion,0.7353,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003412,ENT0104,2024-11-30,POULTRY,3,0.14116612408473805,0.00046887441563422,0.7474,0.4746,AMBER,AMBER>=0.38;RED>=0.58,150957.0,False,0.881,10.7,1.49,116700.0,5548.0,41600.0,6.7,-43827.0,36289.0,107130.0,debt_overhang,1.0,working_capital_erosion,0.7353,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003413,ENT0104,2024-12-31,POULTRY,3,0.06812486878761863,0.0017178833410153324,0.7368,0.4359,AMBER,AMBER>=0.38;RED>=0.58,142345.0,False,0.889,3.5,1.62,106000.0,5039.0,35100.0,-0.3,-76313.0,20850.0,66032.0,debt_overhang,1.0,working_capital_erosion,0.7353,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003414,ENT0104,2025-01-31,POULTRY,3,0.06653559770805426,0.01617027230070827,0.6842,0.4063,AMBER,AMBER>=0.38;RED>=0.58,118043.0,False,0.896,-4.5,1.02,66200.0,3147.0,0.0,-31.4,-57137.0,31051.0,60906.0,working_capital_erosion,0.7353,debt_overhang,0.5833,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003415,ENT0104,2025-02-28,POULTRY,3,0.8441074415654408,0.0009573466480567921,0.2105,0.4956,AMBER,AMBER>=0.38;RED>=0.58,230212.0,False,0.899,13.1,1.0,23300.0,1108.0,71400.0,13.1,-186857.0,-27160.0,43355.0,working_capital_erosion,0.2941,debt_overhang,0.2778,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003416,ENT0104,2025-03-31,POULTRY,3,0.6565433988112485,0.04213937871280033,0.5789,0.6138,RED,AMBER>=0.38;RED>=0.58,95126.0,False,0.902,-0.9,0.84,13200.0,628.0,13200.0,-7.1,-17629.0,-1595.0,77497.0,working_capital_erosion,0.7353,debt_overhang,0.5833,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003417,ENT0104,2025-04-30,POULTRY,3,0.8051829981840745,0.03732938399750064,1.0,0.9123,RED,AMBER>=0.38;RED>=0.58,152493.0,False,0.908,11.8,1.05,18300.0,870.0,30100.0,7.4,-128817.0,-53768.0,23676.0,climate_shock,1.0,working_capital_erosion,0.7353,demand_trough,0.5946,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003418,ENT0104,2025-05-31,POULTRY,3,0.28625066998673104,0.9466692112817777,0.9789,0.6672,RED,AMBER>=0.38;RED>=0.58,165904.0,False,0.905,7.4,1.31,23700.0,1127.0,41300.0,-2.7,-157088.0,-82381.0,8816.0,margin_squeeze,1.0,working_capital_erosion,0.7353,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003419,ENT0104,2025-06-30,POULTRY,3,0.12135792236575811,0.9906920895135486,1.0,0.6046,RED,AMBER>=0.38;RED>=0.58,199656.0,False,0.907,-6.1,0.92,4900.0,233.0,0.0,-38.5,-126131.0,-53572.0,73525.0,margin_squeeze,1.0,working_capital_erosion,0.7353,demand_trough,0.5946,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003420,ENT0104,2025-07-31,POULTRY,3,0.05724839756563373,0.8707756832172765,0.9474,0.5468,AMBER,AMBER>=0.38;RED>=0.58,181539.0,False,0.915,1.6,1.26,22400.0,1065.0,40600.0,-17.2,-135127.0,-55573.0,46412.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003421,ENT0104,2025-08-31,POULTRY,3,0.06749452433824604,0.48872910805388003,1.0,0.5804,RED,AMBER>=0.38;RED>=0.58,145411.0,False,0.922,12.6,0.9,8700.0,414.0,33800.0,-25.9,-94292.0,-20000.0,51119.0,margin_squeeze,1.0,debt_overhang,1.0,working_capital_erosion,0.7353,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003422,ENT0104,2025-09-30,POULTRY,3,0.05166432290213701,0.558937059006962,1.0,0.5732,AMBER,AMBER>=0.38;RED>=0.58,204064.0,False,0.93,-0.9,0.69,15600.0,742.0,0.0,-89.9,-96854.0,33924.0,107210.0,margin_squeeze,1.0,debt_overhang,1.0,working_capital_erosion,0.7353,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003423,ENT0104,2025-10-31,POULTRY,3,0.07344053465396747,0.031452934532239234,0.7579,0.4499,AMBER,AMBER>=0.38;RED>=0.58,153836.0,False,0.929,6.7,1.09,81100.0,3856.0,56500.0,-28.7,-64844.0,19706.0,88992.0,debt_overhang,1.0,working_capital_erosion,0.7353,margin_squeeze,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003424,ENT0104,2025-11-30,POULTRY,3,0.016646463706962662,0.02928542866837003,0.7789,0.4359,AMBER,AMBER>=0.38;RED>=0.58,132315.0,False,0.93,-0.2,0.52,11900.0,566.0,0.0,-116.6,-21797.0,47070.0,110518.0,working_capital_erosion,1.0,debt_overhang,0.5833,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003425,ENT0104,2025-12-31,POULTRY,3,0.12173085852976397,1.583212198816217e-05,0.4842,0.3211,GREEN,AMBER>=0.38;RED>=0.58,175269.0,False,0.938,5.5,0.98,28100.0,1336.0,74200.0,-21.9,-58595.0,57117.0,116674.0,working_capital_erosion,0.7353,debt_overhang,0.5833,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003426,ENT0104,2026-01-31,POULTRY,3,0.11732711898623673,1.7782531904917508e-05,0.4842,0.3191,GREEN,AMBER>=0.38;RED>=0.58,267871.0,False,0.94,17.4,1.71,123100.0,5852.0,73800.0,2.4,-125110.0,47255.0,142761.0,working_capital_erosion,0.7353,debt_overhang,0.3056,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003427,ENT0104,2026-02-28,POULTRY,3,0.4155659337726271,8.124790661385694e-05,0.7895,0.6212,RED,AMBER>=0.38;RED>=0.58,132862.0,False,0.947,18.0,1.13,61300.0,2914.0,0.0,-12.6,-24865.0,34779.0,107997.0,working_capital_erosion,0.7353,debt_overhang,0.5833,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003428,ENT0104,2026-03-31,POULTRY,3,0.1647118858452501,6.034987620754208e-05,0.4842,0.3404,GREEN,AMBER>=0.38;RED>=0.58,95640.0,False,0.955,8.6,1.76,84900.0,4036.0,55300.0,0.0,-39822.0,9227.0,55818.0,working_capital_erosion,0.7353,debt_overhang,0.3056,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003429,ENT0104,2026-04-30,POULTRY,3,0.11988580228184217,0.010879157158841543,1.0,0.6039,RED,AMBER>=0.38;RED>=0.58,125287.0,False,0.948,0.1,1.29,33800.0,1607.0,0.0,-29.9,-49544.0,-3765.0,75743.0,working_capital_erosion,1.0,climate_shock,0.7143,demand_trough,0.5946,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003430,ENT0104,2026-05-31,POULTRY,3,0.052045366325240545,0.011232872006290378,1.0,0.5734,AMBER,AMBER>=0.38;RED>=0.58,269020.0,False,0.958,5.1,1.07,9300.0,442.0,26800.0,-18.8,-125138.0,-34081.0,143882.0,margin_squeeze,1.0,working_capital_erosion,1.0,demand_trough,0.5946,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003431,ENT0104,2026-06-30,POULTRY,3,0.03847071154984415,0.008245602488733864,0.9684,0.5499,AMBER,AMBER>=0.38;RED>=0.58,,False,0.958,0.3,0.89,6800.0,323.0,32900.0,-26.5,,,,margin_squeeze,1.0,working_capital_erosion,1.0,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003432,ENT0104,2026-07-31,POULTRY,3,0.023396518903462345,0.023049924116596728,0.8526,0.4795,AMBER,AMBER>=0.38;RED>=0.58,,False,0.964,-1.6,0.77,4900.0,233.0,0.0,-180.1,,,,margin_squeeze,1.0,working_capital_erosion,0.7353,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
AS003433,ENT0105,2023-11-30,HANDICRAFT,5,0.1326707242133058,0.0002485102441303973,0.6316,0.4071,AMBER,AMBER>=0.38;RED>=0.58,70797.0,True,0.407,10.8,-2.31,0.0,0.0,12000.0,1.6,3688.0,56667.0,74485.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules
