loan_id,enterprise_id,installment_no,due_date,emi_scheduled,subvention,emi_payable,interest_component,principal_component,closing_balance
LN01431,ENT0143,30,2026-01-10,1115.28,0.0,1115.28,254.89,860.4,17676.81
LN01431,ENT0143,31,2026-02-10,1115.28,0.0,1115.28,243.06,872.23,16804.59
LN01431,ENT0143,32,2026-03-10,1115.28,0.0,1115.28,231.06,884.22,15920.37
LN01431,ENT0143,33,2026-04-10,1115.28,0.0,1115.28,218.91,896.38,15023.99
LN01431,ENT0143,34,2026-05-10,1115.28,0.0,1115.28,206.58,908.7,14115.28
LN01431,ENT0143,35,2026-06-10,1115.28,0.0,1115.28,194.09,921.2,13194.09
LN01431,ENT0143,36,2026-07-10,1115.28,0.0,1115.28,181.42,933.86,12260.22
LN01441,ENT0144,7,2023-08-29,5333.24,0.0,5333.24,774.06,4559.19,83904.25
LN01441,ENT0144,8,2023-09-29,5333.24,0.0,5333.24,734.16,4599.08,79305.17
LN01441,ENT0144,9,2023-10-29,5333.24,0.0,5333.24,693.92,4639.32,74665.85
LN01441,ENT0144,10,2023-11-29,5333.24,0.0,5333.24,653.33,4679.92,69985.93
LN01441,ENT0144,11,2023-12-29,5333.24,0.0,5333.24,612.38,4720.87,65265.06
LN01441,ENT0144,12,2024-01-29,5333.24,0.0,5333.24,571.07,4762.18,60502.89
LN01441,ENT0144,13,2024-02-29,5333.24,0.0,5333.24,529.4,4803.84,55699.04
LN01441,ENT0144,14,2024-03-29,5333.24,0.0,5333.24,487.37,4845.88,50853.16
LN01441,ENT0144,15,2024-04-29,5333.24,0.0,5333.24,444.97,4888.28,45964.88
LN01441,ENT0144,16,2024-05-29,5333.24,0.0,5333.24,402.19,4931.05,41033.83
LN01441,ENT0144,17,2024-06-29,5333.24,0.0,5333.24,359.05,4974.2,36059.63
LN01441,ENT0144,18,2024-07-29,5333.24,0.0,5333.24,315.52,5017.72,31041.91
LN01441,ENT0144,19,2024-08-29,5333.24,0.0,5333.24,271.62,5061.63,25980.28
LN01441,ENT0144,20,2024-09-29,5333.24,0.0,5333.24,227.33,5105.92,20874.36
LN01441,ENT0144,21,2024-10-29,5333.24,0.0,5333.24,182.65,5150.59,15723.77
LN01441,ENT0144,22,2024-11-29,5333.24,1066.65,4266.6,137.58,5195.66,10528.11
LN01441,ENT0144,23,2024-12-29,5333.24,1066.65,4266.6,92.12,5241.12,5286.98
LN01441,ENT0144,24,2025-01-29,5333.24,1066.65,4266.6,46.26,5286.98,0.0
LN01461,ENT0146,7,2023-08-14,6219.88,0.0,6219.88,3244.69,2975.2,233002.17
LN01461,ENT0146,8,2023-09-14,6219.88,0.0,6219.88,3203.78,3016.1,229986.07
LN01461,ENT0146,9,2023-10-14,6219.88,0.0,6219.88,3162.31,3057.58,226928.49
LN01461,ENT0146,10,2023-11-14,6219.88,0.0,6219.88,3120.27,3099.62,223828.87
LN01461,ENT0146,11,2023-12-14,6219.88,0.0,6219.88,3077.65,3142.24,220686.64
LN01461,ENT0146,12,2024-01-14,6219.88,0.0,6219.88,3034.44,3185.44,217501.19
LN01461,ENT0146,13,2024-02-14,6219.88,0.0,6219.88,2990.64,3229.24,214271.95
LN01461,ENT0146,14,2024-03-14,6219.88,0.0,6219.88,2946.24,3273.64,210998.31
LN01461,ENT0146,15,2024-04-14,6219.88,0.0,6219.88,2901.23,3318.66,207679.65
LN01461,ENT0146,16,2024-05-14,6219.88,0.0,6219.88,2855.6,3364.29,204315.36
LN01461,ENT0146,17,2024-06-14,6219.88,0.0,6219.88,2809.34,3410.55,200904.81
LN01461,ENT0146,18,2024-07-14,6219.88,0.0,6219.88,2762.44,3457.44,197447.37
LN01461,ENT0146,19,2024-08-14,6219.88,0.0,6219.88,2714.9,3504.98,193942.39
LN01461,ENT0146,20,2024-09-14,6219.88,0.0,6219.88,2666.71,3553.18,190389.21
LN01461,ENT0146,21,2024-10-14,6219.88,0.0,6219.88,2617.85,3602.03,186787.18
LN01461,ENT0146,22,2024-11-14,6219.88,0.0,6219.88,2568.32,3651.56,183135.62
LN01461,ENT0146,23,2024-12-14,6219.88,0.0,6219.88,2518.11,3701.77,179433.85
LN01461,ENT0146,24,2025-01-14,6219.88,0.0,6219.88,2467.22,3752.67,175681.18
LN01461,ENT0146,25,2025-02-14,6219.88,0.0,6219.88,2415.62,3804.27,171876.92
LN01461,ENT0146,26,2025-03-14,6219.88,0.0,6219.88,2363.31,3856.58,168020.34
LN01461,ENT0146,27,2025-04-14,6219.88,0.0,6219.88,2310.28,3909.6,164110.74
LN01461,ENT0146,28,2025-05-14,6219.88,0.0,6219.88,2256.52,3963.36,160147.37
LN01461,ENT0146,29,2025-06-14,6219.88,0.0,6219.88,2202.03,4017.86,156129.52
LN01461,ENT0146,30,2025-07-14,6219.88,746.39,5473.5,2146.78,4073.1,152056.41
LN01461,ENT0146,31,2025-08-14,6219.88,746.39,5473.5,2090.78,4129.11,147927.31
LN01461,ENT0146,32,2025-09-14,6219.88,746.39,5473.5,2034.0,4185.88,143741.42
LN01461,ENT0146,33,2025-10-14,6219.88,746.39,5473.5,1976.44,4243.44,139497.98
LN01461,ENT0146,34,2025-11-14,6219.88,746.39,5473.5,1918.1,4301.79,135196.2
LN01461,ENT0146,35,2025-12-14,6219.88,746.39,5473.5,1858.95,4360.94,130835.26
LN01461,ENT0146,36,2026-01-14,6219.88,746.39,5473.5,1798.98,4420.9,126414.36
LN01461,ENT0146,37,2026-02-14,6219.88,746.39,5473.5,1738.2,4481.69,121932.68
LN01461,ENT0146,38,2026-03-14,6219.88,746.39,5473.5,1676.57,4543.31,117389.37
LN01461,ENT0146,39,2026-04-14,6219.88,746.39,5473.5,1614.1,4605.78,112783.59
LN01461,ENT0146,40,2026-05-14,6219.88,746.39,5473.5,1550.77,4669.11,108114.48
LN01461,ENT0146,41,2026-06-14,6219.88,746.39,5473.5,1486.57,4733.31,103381.17
LN01461,ENT0146,42,2026-07-14,6219.88,746.39,5473.5,1421.49,4798.39,98582.77
LN01481,ENT0148,10,2023-08-24,13061.26,0.0,13061.26,1074.4,11986.86,100124.17
LN01481,ENT0148,11,2023-09-24,13061.26,0.0,13061.26,959.52,12101.74,88022.44
LN01481,ENT0148,12,2023-10-24,13061.26,0.0,13061.26,843.55,12217.71,75804.73
LN01481,ENT0148,13,2023-11-24,13061.26,0.0,13061.26,726.46,12334.8,63469.93
LN01481,ENT0148,14,2023-12-24,13061.26,0.0,13061.26,608.25,12453.01,51016.93
LN01481,ENT0148,15,2024-01-24,13061.26,0.0,13061.26,488.91,12572.35,38444.58
LN01481,ENT0148,16,2024-02-24,13061.26,0.0,13061.26,368.43,12692.83,25751.75
LN01481,ENT0148,17,2024-03-24,13061.26,0.0,13061.26,246.79,12814.47,12937.28
LN01481,ENT0148,18,2024-04-24,13061.26,0.0,13061.26,123.98,12937.28,0.0
LN01511,ENT0151,7,2023-08-30,2679.71,0.0,2679.71,1397.91,1281.8,100384.33
LN01511,ENT0151,8,2023-09-30,2679.71,0.0,2679.71,1380.28,1299.43,99084.91
LN01511,ENT0151,9,2023-10-30,2679.71,0.0,2679.71,1362.42,1317.3,97767.61
LN01511,ENT0151,10,2023-11-30,2679.71,0.0,2679.71,1344.3,1335.41,96432.2
LN01511,ENT0151,11,2023-12-30,2679.71,0.0,2679.71,1325.94,1353.77,95078.43
LN01511,ENT0151,12,2024-01-30,2679.71,0.0,2679.71,1307.33,1372.38,93706.05
LN01511,ENT0151,13,2024-02-29,2679.71,0.0,2679.71,1288.46,1391.25,92314.79
LN01511,ENT0151,14,2024-03-30,2679.71,0.0,2679.71,1269.33,1410.38,90904.41
LN01511,ENT0151,15,2024-04-30,2679.71,0.0,2679.71,1249.94,1429.78,89474.63
LN01511,ENT0151,16,2024-05-30,2679.71,0.0,2679.71,1230.28,1449.44,88025.2
LN01511,ENT0151,17,2024-06-30,2679.71,0.0,2679.71,1210.35,1469.37,86555.83
LN01511,ENT0151,18,2024-07-30,2679.71,0.0,2679.71,1190.14,1489.57,85066.26
LN01511,ENT0151,19,2024-08-30,2679.71,0.0,2679.71,1169.66,1510.05,83556.21
LN01511,ENT0151,20,2024-09-30,2679.71,0.0,2679.71,1148.9,1530.81,82025.39
LN01511,ENT0151,21,2024-10-30,2679.71,0.0,2679.71,1127.85,1551.86,80473.53
LN01511,ENT0151,22,2024-11-30,2679.71,0.0,2679.71,1106.51,1573.2,78900.33
LN01511,ENT0151,23,2024-12-30,2679.71,0.0,2679.71,1084.88,1594.83,77305.49
LN01511,ENT0151,24,2025-01-30,2679.71,0.0,2679.71,1062.95,1616.76,75688.73
LN01511,ENT0151,25,2025-02-28,2679.71,0.0,2679.71,1040.72,1638.99,74049.74
LN01511,ENT0151,26,2025-03-30,2679.71,0.0,2679.71,1018.18,1661.53,72388.21
LN01511,ENT0151,27,2025-04-30,2679.71,0.0,2679.71,995.34,1684.37,70703.83
LN01511,ENT0151,28,2025-05-30,2679.71,0.0,2679.71,972.18,1707.54,68996.3
LN01511,ENT0151,29,2025-06-30,2679.71,0.0,2679.71,948.7,1731.01,67265.29
LN01511,ENT0151,30,2025-07-30,2679.71,0.0,2679.71,924.9,1754.82,65510.47
LN01511,ENT0151,31,2025-08-30,2679.71,0.0,2679.71,900.77,1778.94,63731.53
LN01511,ENT0151,32,2025-09-30,2679.71,0.0,2679.71,876.31,1803.4,61928.12
LN01511,ENT0151,33,2025-10-30,2679.71,0.0,2679.71,851.51,1828.2,60099.92
LN01511,ENT0151,34,2025-11-30,2679.71,0.0,2679.71,826.37,1853.34,58246.58
LN01511,ENT0151,35,2025-12-30,2679.71,0.0,2679.71,800.89,1878.82,56367.76
LN01511,ENT0151,36,2026-01-30,2679.71,0.0,2679.71,775.06,1904.66,54463.1
LN01511,ENT0151,37,2026-02-28,2679.71,0.0,2679.71,748.87,1930.85,52532.26
LN01511,ENT0151,38,2026-03-30,2679.71,0.0,2679.71,722.32,1957.39,50574.87
LN01511,ENT0151,39,2026-04-30,2679.71,0.0,2679.71,695.4,1984.31,48590.56
LN01511,ENT0151,40,2026-05-30,2679.71,0.0,2679.71,668.12,2011.59,46578.96
LN01511,ENT0151,41,2026-06-30,2679.71,0.0,2679.71,640.46,2039.25,44539.71
LN01511,ENT0151,42,2026-07-30,2679.71,0.0,2679.71,612.42,2067.29,42472.42
LN01521,ENT0152,10,2023-08-19,8759.14,0.0,8759.14,1167.62,7591.52,114246.82
LN01521,ENT0152,11,2023-09-19,8759.14,0.0,8759.14,1094.87,7664.27,106582.54
LN01521,ENT0152,12,2023-10-19,8759.14,0.0,8759.14,1021.42,7737.72,98844.82
LN01521,ENT0152,13,2023-11-19,8759.14,0.0,8759.14,947.26,7811.88,91032.94
LN01521,ENT0152,14,2023-12-19,8759.14,0.0,8759.14,872.4,7886.74,83146.2
LN01521,ENT0152,15,2024-01-19,8759.14,0.0,8759.14,796.82,7962.32,75183.88
LN01521,ENT0152,16,2024-02-19,8759.14,0.0,8759.14,720.51,8038.63,67145.26
LN01521,ENT0152,17,2024-03-19,8759.14,0.0,8759.14,643.48,8115.66,59029.59
LN01521,ENT0152,18,2024-04-19,8759.14,0.0,8759.14,565.7,8193.44,50836.15
LN01521,ENT0152,19,2024-05-19,8759.14,0.0,8759.14,487.18,8271.96,42564.19
LN01521,ENT0152,20,2024-06-19,8759.14,0.0,8759.14,407.91,8351.23,34212.96
LN01521,ENT0152,21,2024-07-19,8759.14,0.0,8759.14,327.87,8431.26,25781.7
LN01521,ENT0152,22,2024-08-19,8759.14,0.0,8759.14,247.07,8512.06,17269.63
LN01521,ENT0152,23,2024-09-19,8759.14,0.0,8759.14,165.5,8593.64,8675.99
LN01521,ENT0152,24,2024-10-19,8759.14,0.0,8759.14,83.14,8675.99,0.0
LN01531,ENT0153,14,2023-08-25,8831.76,0.0,8831.76,1872.94,6958.82,172843.17
LN01531,ENT0153,15,2023-09-25,8831.76,0.0,8831.76,1800.45,7031.31,165811.86
LN01531,ENT0153,16,2023-10-25,8831.76,0.0,8831.76,1727.21,7104.55,158707.31
LN01531,ENT0153,17,2023-11-25,8831.76,0.0,8831.76,1653.2,7178.56,151528.75
LN01531,ENT0153,18,2023-12-25,8831.76,0.0,8831.76,1578.42,7253.33,144275.42
LN01531,ENT0153,19,2024-01-25,8831.76,0.0,8831.76,1502.87,7328.89,136946.53
LN01531,ENT0153,20,2024-02-25,8831.76,0.0,8831.76,1426.53,7405.23,129541.3
LN01531,ENT0153,21,2024-03-25,8831.76,0.0,8831.76,1349.39,7482.37,122058.93
LN01531,ENT0153,22,2024-04-25,8831.76,0.0,8831.76,1271.45,7560.31,114498.62
LN01531,ENT0153,23,2024-05-25,8831.76,0.0,8831.76,1192.69,7639.06,106859.56
LN01531,ENT0153,24,2024-06-25,8831.76,0.0,8831.76,1113.12,7718.64,99140.92
LN01531,ENT0153,25,2024-07-25,8831.76,0.0,8831.76,1032.72,7799.04,91341.88
LN01531,ENT0153,26,2024-08-25,8831.76,0.0,8831.76,951.48,7880.28,83461.6
LN01531,ENT0153,27,2024-09-25,8831.76,0.0,8831.76,869.39,7962.37,75499.24
LN01531,ENT0153,28,2024-10-25,8831.76,0.0,8831.76,786.45,8045.31,67453.93
LN01531,ENT0153,29,2024-11-25,8831.76,0.0,8831.76,702.65,8129.11,59324.82
LN01531,ENT0153,30,2024-12-25,8831.76,0.0,8831.76,617.97,8213.79,51111.03
LN01531,ENT0153,31,2025-01-25,8831.76,0.0,8831.76,532.41,8299.35,42811.68
LN01531,ENT0153,32,2025-02-25,8831.76,0.0,8831.76,445.95,8385.8,34425.88
LN01531,ENT0153,33,2025-03-25,8831.76,0.0,8831.76,358.6,8473.15,25952.72
LN01531,ENT0153,34,2025-04-25,8831.76,0.0,8831.76,270.34,8561.42,17391.31
LN01531,ENT0153,35,2025-05-25,8831.76,0.0,8831.76,181.16,8650.6,8740.71
LN01531,ENT0153,36,2025-06-25,8831.76,0.0,8831.76,91.05,8740.71,0.0
LN01541,ENT0154,7,2023-08-21,21131.73,0.0,21131.73,976.52,20155.2,103194.87
LN01541,ENT0154,8,2023-09-21,21131.73,0.0,21131.73,816.96,20314.77,82880.1
LN01541,ENT0154,9,2023-10-21,21131.73,0.0,21131.73,656.13,20475.59,62404.51
LN01541,ENT0154,10,2023-11-21,21131.73,0.0,21131.73,494.04,20637.69,41766.82
LN01541,ENT0154,11,2023-12-21,21131.73,0.0,21131.73,330.65,20801.07,20965.75
LN01541,ENT0154,12,2024-01-21,21131.73,0.0,21131.73,165.98,20965.75,0.0
LN01551,ENT0155,9,2023-08-30,954.0,0.0,954.0,432.08,521.92,36513.7
LN01551,ENT0155,10,2023-09-30,954.0,0.0,954.0,425.99,528.01,35985.7
LN01551,ENT0155,11,2023-10-30,954.0,0.0,954.0,419.83,534.17,35451.53
LN01551,ENT0155,12,2023-11-30,954.0,0.0,954.0,413.6,540.4,34911.13
LN01551,ENT0155,13,2023-12-30,954.0,0.0,954.0,407.3,546.7,34364.43
LN01551,ENT0155,14,2024-01-30,954.0,0.0,954.0,400.92,553.08,33811.35
LN01551,ENT0155,15,2024-02-29,954.0,0.0,954.0,394.47,559.53,33251.82
LN01551,ENT0155,16,2024-03-30,954.0,0.0,954.0,387.94,566.06,32685.76
LN01551,ENT0155,17,2024-04-30,954.0,0.0,954.0,381.33,572.66,32113.1
LN01551,ENT0155,18,2024-05-30,954.0,0.0,954.0,374.65,579.35,31533.75
LN01551,ENT0155,19,2024-06-30,954.0,0.0,954.0,367.89,586.1,30947.65
LN01551,ENT0155,20,2024-07-30,954.0,0.0,954.0,361.06,592.94,30354.7
LN01551,ENT0155,21,2024-08-30,954.0,0.0,954.0,354.14,599.86,29754.84
LN01551,ENT0155,22,2024-09-30,954.0,0.0,954.0,347.14,606.86,29147.98
LN01551,ENT0155,23,2024-10-30,954.0,0.0,954.0,340.06,613.94,28534.05
LN01551,ENT0155,24,2024-11-30,954.0,190.8,763.2,332.9,621.1,27912.94
LN01551,ENT0155,25,2024-12-30,954.0,190.8,763.2,325.65,628.35,27284.6
LN01551,ENT0155,26,2025-01-30,954.0,190.8,763.2,318.32,635.68,26648.92
LN01551,ENT0155,27,2025-02-28,954.0,190.8,763.2,310.9,643.09,26005.83
LN01551,ENT0155,28,2025-03-30,954.0,190.8,763.2,303.4,650.6,25355.23
LN01551,ENT0155,29,2025-04-30,954.0,190.8,763.2,295.81,658.19,24697.04
LN01551,ENT0155,30,2025-05-30,954.0,190.8,763.2,288.13,665.87,24031.17
LN01551,ENT0155,31,2025-06-30,954.0,190.8,763.2,280.36,673.63,23357.54
LN01551,ENT0155,32,2025-07-30,954.0,190.8,763.2,272.5,681.49,22676.05
LN01551,ENT0155,33,2025-08-30,954.0,190.8,763.2,264.55,689.44,21986.6
LN01551,ENT0155,34,2025-09-30,954.0,190.8,763.2,256.51,697.49,21289.11
LN01551,ENT0155,35,2025-10-30,954.0,190.8,763.2,248.37,705.63,20583.49
LN01551,ENT0155,36,2025-11-30,954.0,190.8,763.2,240.14,713.86,19869.63
LN01551,ENT0155,37,2025-12-30,954.0,190.8,763.2,231.81,722.19,19147.45
LN01551,ENT0155,38,2026-01-30,954.0,190.8,763.2,223.39,730.61,18416.83
LN01551,ENT0155,39,2026-02-28,954.0,190.8,763.2,214.86,739.14,17677.7
LN01551,ENT0155,40,2026-03-30,954.0,190.8,763.2,206.24,747.76,16929.94
LN01551,ENT0155,41,2026-04-30,954.0,190.8,763.2,197.52,756.48,16173.46
LN01551,ENT0155,42,2026-05-30,954.0,190.8,763.2,188.69,765.31,15408.15
LN01551,ENT0155,43,2026-06-30,954.0,190.8,763.2,179.76,774.24,14633.91
LN01551,ENT0155,44,2026-07-30,954.0,190.8,763.2,170.73,783.27,13850.64
LN01552,ENT0155,1,2024-12-02,1345.37,269.07,1076.29,522.5,822.87,37177.13
LN01552,ENT0155,2,2025-01-02,1345.37,269.07,1076.29,511.19,834.18,36342.95
LN01552,ENT0155,3,2025-02-02,1345.37,269.07,1076.29,499.72,845.65,35497.3
LN01552,ENT0155,4,2025-03-02,1345.37,269.07,1076.29,488.09,857.28,34640.02
LN01552,ENT0155,5,2025-04-02,1345.37,269.07,1076.29,476.3,869.07,33770.96
LN01552,ENT0155,6,2025-05-02,1345.37,269.07,1076.29,464.35,881.02,32889.94
LN01552,ENT0155,7,2025-06-02,1345.37,269.07,1076.29,452.24,893.13,31996.81
LN01552,ENT0155,8,2025-07-02,1345.37,269.07,1076.29,439.96,905.41,31091.4
LN01552,ENT0155,9,2025-08-02,1345.37,269.07,1076.29,427.51,917.86,30173.54
LN01552,ENT0155,10,2025-09-02,1345.37,269.07,1076.29,414.89,930.48,29243.06
LN01552,ENT0155,11,2025-10-02,1345.37,269.07,1076.29,402.09,943.27,28299.79
LN01552,ENT0155,12,2025-11-02,1345.37,269.07,1076.29,389.12,956.24,27343.54
LN01552,ENT0155,13,2025-12-02,1345.37,269.07,1076.29,375.97,969.39,26374.15
LN01552,ENT0155,14,2026-01-02,1345.37,269.07,1076.29,362.64,982.72,25391.43
LN01552,ENT0155,15,2026-02-02,1345.37,269.07,1076.29,349.13,996.23,24395.19
LN01552,ENT0155,16,2026-03-02,1345.37,269.07,1076.29,335.43,1009.93,23385.26
LN01552,ENT0155,17,2026-04-02,1345.37,269.07,1076.29,321.55,1023.82,22361.44
LN01552,ENT0155,18,2026-05-02,1345.37,269.07,1076.29,307.47,1037.9,21323.54
LN01552,ENT0155,19,2026-06-02,1345.37,269.07,1076.29,293.2,1052.17,20271.38
LN01552,ENT0155,20,2026-07-02,1345.37,269.07,1076.29,278.73,1066.64,19204.74
LN01571,ENT0157,9,2023-08-08,41323.04,0.0,41323.04,4898.15,36424.89,582288.97
LN01571,ENT0157,10,2023-09-08,41323.04,0.0,41323.04,4609.79,36713.26,545575.71
LN01571,ENT0157,11,2023-10-08,41323.04,0.0,41323.04,4319.14,37003.9,508571.81
LN01571,ENT0157,12,2023-11-08,41323.04,0.0,41323.04,4026.19,37296.85,471274.96
LN01571,ENT0157,13,2023-12-08,41323.04,0.0,41323.04,3730.93,37592.12,433682.85
LN01571,ENT0157,14,2024-01-08,41323.04,0.0,41323.04,3433.32,37889.72,395793.12
LN01571,ENT0157,15,2024-02-08,41323.04,0.0,41323.04,3133.36,38189.68,357603.44
LN01571,ENT0157,16,2024-03-08,41323.04,0.0,41323.04,2831.03,38492.02,319111.43
LN01571,ENT0157,17,2024-04-08,41323.04,0.0,41323.04,2526.3,38796.74,280314.68
LN01571,ENT0157,18,2024-05-08,41323.04,0.0,41323.04,2219.16,39103.89,241210.8
LN01571,ENT0157,19,2024-06-08,41323.04,0.0,41323.04,1909.59,39413.46,201797.34
LN01571,ENT0157,20,2024-07-08,41323.04,0.0,41323.04,1597.56,39725.48,162071.86
LN01571,ENT0157,21,2024-08-08,41323.04,0.0,41323.04,1283.07,40039.97,122031.88
LN01571,ENT0157,22,2024-09-08,41323.04,0.0,41323.04,966.09,40356.96,81674.92
LN01571,ENT0157,23,2024-10-08,41323.04,0.0,41323.04,646.59,40676.45,40998.47
LN01571,ENT0157,24,2024-11-08,41323.04,0.0,41323.04,324.57,40998.47,0.0
LN01591,ENT0159,17,2023-08-27,5957.17,0.0,5957.17,1847.17,4110.0,154218.85
LN01591,ENT0159,18,2023-09-27,5957.17,0.0,5957.17,1799.22,4157.95,150060.9
LN01591,ENT0159,19,2023-10-27,5957.17,0.0,5957.17,1750.71,4206.46,145854.44
LN01591,ENT0159,20,2023-11-27,5957.17,0.0,5957.17,1701.64,4255.54,141598.9
LN01591,ENT0159,21,2023-12-27,5957.17,0.0,5957.17,1651.99,4305.18,137293.71
LN01591,ENT0159,22,2024-01-27,5957.17,0.0,5957.17,1601.76,4355.41,132938.3
LN01591,ENT0159,23,2024-02-27,5957.17,0.0,5957.17,1550.95,4406.23,128532.08
LN01591,ENT0159,24,2024-03-27,5957.17,0.0,5957.17,1499.54,4457.63,124074.45
LN01591,ENT0159,25,2024-04-27,5957.17,0.0,5957.17,1447.54,4509.64,119564.81
LN01591,ENT0159,26,2024-05-27,5957.17,0.0,5957.17,1394.92,4562.25,115002.56
LN01591,ENT0159,27,2024-06-27,5957.17,0.0,5957.17,1341.7,4615.48,110387.08
LN01591,ENT0159,28,2024-07-27,5957.17,0.0,5957.17,1287.85,4669.32,105717.76
LN01591,ENT0159,29,2024-08-27,5957.17,0.0,5957.17,1233.37,4723.8,100993.96
LN01591,ENT0159,30,2024-09-27,5957.17,0.0,5957.17,1178.26,4778.91,96215.06
LN01591,ENT0159,31,2024-10-27,5957.17,0.0,5957.17,1122.51,4834.66,91380.39
LN01591,ENT0159,32,2024-11-27,5957.17,0.0,5957.17,1066.1,4891.07,86489.32
LN01591,ENT0159,33,2024-12-27,5957.17,0.0,5957.17,1009.04,4948.13,81541.2
LN01591,ENT0159,34,2025-01-27,5957.17,0.0,5957.17,951.31,5005.86,76535.34
LN01591,ENT0159,35,2025-02-27,5957.17,0.0,5957.17,892.91,5064.26,71471.08
LN01591,ENT0159,36,2025-03-27,5957.17,0.0,5957.17,833.83,5123.34,66347.73
LN01591,ENT0159,37,2025-04-27,5957.17,0.0,5957.17,774.06,5183.11,61164.62
LN01591,ENT0159,38,2025-05-27,5957.17,0.0,5957.17,713.59,5243.58,55921.04
LN01591,ENT0159,39,2025-06-27,5957.17,0.0,5957.17,652.41,5304.76,50616.28
LN01591,ENT0159,40,2025-07-27,5957.17,0.0,5957.17,590.52,5366.65,45249.63
LN01591,ENT0159,41,2025-08-27,5957.17,0.0,5957.17,527.91,5429.26,39820.37
LN01591,ENT0159,42,2025-09-27,5957.17,0.0,5957.17,464.57,5492.6,34327.77
LN01591,ENT0159,43,2025-10-27,5957.17,0.0,5957.17,400.49,5556.68,28771.09
LN01591,ENT0159,44,2025-11-27,5957.17,0.0,5957.17,335.66,5621.51,23149.58
LN01591,ENT0159,45,2025-12-27,5957.17,0.0,5957.17,270.08,5687.09,17462.48
LN01591,ENT0159,46,2026-01-27,5957.17,0.0,5957.17,203.73,5753.44,11709.04
LN01591,ENT0159,47,2026-02-27,5957.17,0.0,5957.17,136.61,5820.57,5888.47
LN01591,ENT0159,48,2026-03-27,5957.17,0.0,5957.17,68.7,5888.47,0.0
LN01601,ENT0160,8,2023-08-23,6411.91,0.0,6411.91,2709.7,3702.21,256429.25
LN01601,ENT0160,9,2023-09-23,6411.91,0.0,6411.91,2671.14,3740.77,252688.47
LN01601,ENT0160,10,2023-10-23,6411.91,0.0,6411.91,2632.17,3779.74,248908.73
LN01601,ENT0160,11,2023-11-23,6411.91,0.0,6411.91,2592.8,3819.11,245089.62
LN01601,ENT0160,12,2023-12-23,6411.91,0.0,6411.91,2553.02,3858.9,241230.72
LN01601,ENT0160,13,2024-01-23,6411.91,0.0,6411.91,2512.82,3899.09,237331.63
LN01601,ENT0160,14,2024-02-23,6411.91,0.0,6411.91,2472.2,3939.71,233391.92
LN01601,ENT0160,15,2024-03-23,6411.91,0.0,6411.91,2431.17,3980.75,229411.18
LN01601,ENT0160,16,2024-04-23,6411.91,0.0,6411.91,2389.7,4022.21,225388.97
LN01601,ENT0160,17,2024-05-23,6411.91,0.0,6411.91,2347.8,4064.11,221324.85
LN01601,ENT0160,18,2024-06-23,6411.91,0.0,6411.91,2305.47,4106.45,217218.41
LN01601,ENT0160,19,2024-07-23,6411.91,0.0,6411.91,2262.69,4149.22,213069.19
LN01601,ENT0160,20,2024-08-23,6411.91,0.0,6411.91,2219.47,4192.44,208876.75
LN01601,ENT0160,21,2024-09-23,6411.91,0.0,6411.91,2175.8,4236.11,204640.63
LN01601,ENT0160,22,2024-10-23,6411.91,0.0,6411.91,2131.67,4280.24,200360.4
LN01601,ENT0160,23,2024-11-23,6411.91,0.0,6411.91,2087.09,4324.82,196035.57
LN01601,ENT0160,24,2024-12-23,6411.91,0.0,6411.91,2042.04,4369.88,191665.69
LN01601,ENT0160,25,2025-01-23,6411.91,0.0,6411.91,1996.52,4415.39,187250.3
LN01601,ENT0160,26,2025-02-23,6411.91,0.0,6411.91,1950.52,4461.39,182788.91
LN01601,ENT0160,27,2025-03-23,6411.91,0.0,6411.91,1904.05,4507.86,178281.05
LN01601,ENT0160,28,2025-04-23,6411.91,0.0,6411.91,1857.09,4554.82,173726.23
LN01601,ENT0160,29,2025-05-23,6411.91,0.0,6411.91,1809.65,4602.26,169123.97
LN01601,ENT0160,30,2025-06-23,6411.91,0.0,6411.91,1761.71,4650.2,164473.76
LN01601,ENT0160,31,2025-07-23,6411.91,769.43,5642.48,1713.27,4698.64,159775.12
LN01601,ENT0160,32,2025-08-23,6411.91,769.43,5642.48,1664.32,4747.59,155027.53
LN01601,ENT0160,33,2025-09-23,6411.91,769.43,5642.48,1614.87,4797.04,150230.49
LN01601,ENT0160,34,2025-10-23,6411.91,769.43,5642.48,1564.9,4847.01,145383.48
LN01601,ENT0160,35,2025-11-23,6411.91,769.43,5642.48,1514.41,4897.5,140485.98
LN01601,ENT0160,36,2025-12-23,6411.91,769.43,5642.48,1463.4,4948.52,135537.46
LN01601,ENT0160,37,2026-01-23,6411.91,769.43,5642.48,1411.85,5000.06,130537.4
LN01601,ENT0160,38,2026-02-23,6411.91,769.43,5642.48,1359.76,5052.15,125485.25
LN01601,ENT0160,39,2026-03-23,6411.91,769.43,5642.48,1307.14,5104.77,120380.47
LN01601,ENT0160,40,2026-04-23,6411.91,769.43,5642.48,1253.96,5157.95,115222.52
LN01601,ENT0160,41,2026-05-23,6411.91,769.43,5642.48,1200.23,5211.68,110010.85
LN01601,ENT0160,42,2026-06-23,6411.91,769.43,5642.48,1145.95,5265.97,104744.88
LN01601,ENT0160,43,2026-07-23,6411.91,769.43,5642.48,1091.09,5320.82,99424.06
