recommendation_id,alert_id,enterprise_id,rank,mechanism,action_key,params,audience,rendered_lang
RC002141,AL00738,ENT0192,3,debt_overhang,restructure_emi,"{""amount"": 74100.0, ""days"": 30, ""months"": 3}",both,mr
RC002142,AL00739,ENT0192,1,margin_squeeze,prebook_input,"{""amount"": 19900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002143,AL00739,ENT0192,2,working_capital_erosion,request_bridge_loan,"{""amount"": 19900.0, ""days"": 30, ""months"": 3}",both,mr
RC002144,AL00739,ENT0192,3,receivable_stretch,collect_udhaar,"{""amount"": 19900.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002145,AL00740,ENT0192,1,demand_trough,stagger_batch,"{""amount"": 133600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002146,AL00741,ENT0192,1,climate_shock,prebook_input,"{""amount"": 111000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002147,AL00741,ENT0192,2,receivable_stretch,collect_udhaar,"{""amount"": 111000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002148,AL00741,ENT0192,3,working_capital_erosion,request_bridge_loan,"{""amount"": 111000.0, ""days"": 30, ""months"": 3}",both,mr
RC002149,AL00742,ENT0192,1,demand_trough,stagger_batch,"{""amount"": 149500.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002150,AL00742,ENT0192,2,working_capital_erosion,request_bridge_loan,"{""amount"": 149500.0, ""days"": 30, ""months"": 3}",both,mr
RC002151,AL00742,ENT0192,3,margin_squeeze,prebook_input,"{""amount"": 149500.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002152,AL00743,ENT0192,1,margin_squeeze,prebook_input,"{""amount"": 77000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002153,AL00743,ENT0192,2,working_capital_erosion,request_bridge_loan,"{""amount"": 77000.0, ""days"": 30, ""months"": 3}",both,mr
RC002154,AL00743,ENT0192,3,receivable_stretch,collect_udhaar,"{""amount"": 77000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002155,AL00744,ENT0193,1,working_capital_erosion,request_bridge_loan,"{""amount"": 30400.0, ""days"": 30, ""months"": 3}",both,mr
RC002156,AL00744,ENT0193,2,demand_trough,stagger_batch,"{""amount"": 30400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC002157,AL00744,ENT0193,3,debt_overhang,restructure_emi,"{""amount"": 30400.0, ""days"": 30, ""months"": 3}",both,mr
RC002158,AL00745,ENT0194,1,debt_overhang,restructure_emi,"{""amount"": 11800.0, ""days"": 30, ""months"": 3}",both,hi
RC002159,AL00745,ENT0194,2,working_capital_erosion,request_bridge_loan,"{""amount"": 11800.0, ""days"": 30, ""months"": 3}",both,hi
RC002160,AL00745,ENT0194,3,demand_trough,stagger_batch,"{""amount"": 11800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002161,AL00746,ENT0194,1,debt_overhang,restructure_emi,"{""amount"": 21800.0, ""days"": 30, ""months"": 3}",both,hi
RC002162,AL00746,ENT0194,2,working_capital_erosion,request_bridge_loan,"{""amount"": 21800.0, ""days"": 30, ""months"": 3}",both,hi
RC002163,AL00746,ENT0194,3,receivable_stretch,collect_udhaar,"{""amount"": 21800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC002164,AL00747,ENT0195,1,climate_shock,prebook_input,"{""amount"": 187100.0, ""days"": 30, ""months"": 3}",merchant,te
RC002165,AL00747,ENT0195,2,demand_trough,stagger_batch,"{""amount"": 187100.0, ""days"": 30, ""months"": 3}",merchant,te
RC002166,AL00747,ENT0195,3,margin_squeeze,prebook_input,"{""amount"": 187100.0, ""days"": 30, ""months"": 3}",merchant,te
RC002167,AL00748,ENT0196,1,debt_overhang,restructure_emi,"{""amount"": 10100.0, ""days"": 30, ""months"": 3}",both,as
RC002168,AL00748,ENT0196,2,working_capital_erosion,request_bridge_loan,"{""amount"": 10100.0, ""days"": 30, ""months"": 3}",both,as
RC002169,AL00748,ENT0196,3,demand_trough,stagger_batch,"{""amount"": 10100.0, ""days"": 30, ""months"": 3}",merchant,as
RC002170,AL00749,ENT0196,1,receivable_stretch,collect_udhaar,"{""amount"": 28600.0, ""days"": 30, ""months"": 3}",merchant,as
RC002171,AL00749,ENT0196,2,working_capital_erosion,request_bridge_loan,"{""amount"": 28600.0, ""days"": 30, ""months"": 3}",both,as
RC002172,AL00749,ENT0196,3,demand_trough,stagger_batch,"{""amount"": 28600.0, ""days"": 30, ""months"": 3}",merchant,as
RC002173,AL00750,ENT0196,1,receivable_stretch,collect_udhaar,"{""amount"": 18400.0, ""days"": 30, ""months"": 3}",merchant,as
RC002174,AL00750,ENT0196,2,demand_trough,stagger_batch,"{""amount"": 18400.0, ""days"": 30, ""months"": 3}",merchant,as
RC002175,AL00750,ENT0196,3,margin_squeeze,prebook_input,"{""amount"": 18400.0, ""days"": 30, ""months"": 3}",merchant,as
RC002176,AL00751,ENT0196,1,receivable_stretch,collect_udhaar,"{""amount"": 49600.0, ""days"": 30, ""months"": 3}",merchant,as
RC002177,AL00751,ENT0196,2,climate_shock,prebook_input,"{""amount"": 49600.0, ""days"": 30, ""months"": 3}",merchant,as
RC002178,AL00751,ENT0196,3,demand_trough,stagger_batch,"{""amount"": 49600.0, ""days"": 30, ""months"": 3}",merchant,as
RC002179,AL00752,ENT0197,1,margin_squeeze,prebook_input,"{""amount"": 6400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002180,AL00752,ENT0197,2,receivable_stretch,collect_udhaar,"{""amount"": 6400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002181,AL00752,ENT0197,3,climate_shock,prebook_input,"{""amount"": 6400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002182,AL00753,ENT0197,1,margin_squeeze,prebook_input,"{""amount"": 13200.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002183,AL00753,ENT0197,2,receivable_stretch,collect_udhaar,"{""amount"": 13200.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002184,AL00753,ENT0197,3,demand_trough,stagger_batch,"{""amount"": 13200.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002185,AL00754,ENT0198,1,receivable_stretch,collect_udhaar,"{""amount"": 166400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002186,AL00754,ENT0198,2,demand_trough,stagger_batch,"{""amount"": 166400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002187,AL00754,ENT0198,3,climate_shock,prebook_input,"{""amount"": 166400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002188,AL00755,ENT0198,1,margin_squeeze,prebook_input,"{""amount"": 134000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002189,AL00755,ENT0198,2,working_capital_erosion,request_bridge_loan,"{""amount"": 134000.0, ""days"": 30, ""months"": 3}",both,gu
RC002190,AL00755,ENT0198,3,receivable_stretch,collect_udhaar,"{""amount"": 134000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002191,AL00756,ENT0198,1,margin_squeeze,prebook_input,"{""amount"": 46100.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002192,AL00756,ENT0198,2,working_capital_erosion,request_bridge_loan,"{""amount"": 46100.0, ""days"": 30, ""months"": 3}",both,gu
RC002193,AL00756,ENT0198,3,debt_overhang,restructure_emi,"{""amount"": 46100.0, ""days"": 30, ""months"": 3}",both,gu
RC002194,AL00757,ENT0198,1,margin_squeeze,prebook_input,"{""amount"": 12000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002195,AL00757,ENT0198,2,working_capital_erosion,request_bridge_loan,"{""amount"": 12000.0, ""days"": 30, ""months"": 3}",both,gu
RC002196,AL00757,ENT0198,3,climate_shock,prebook_input,"{""amount"": 12000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002197,AL00758,ENT0198,1,working_capital_erosion,request_bridge_loan,"{""amount"": 10600.0, ""days"": 30, ""months"": 3}",both,gu
RC002198,AL00758,ENT0198,2,debt_overhang,restructure_emi,"{""amount"": 10600.0, ""days"": 30, ""months"": 3}",both,gu
RC002199,AL00758,ENT0198,3,receivable_stretch,collect_udhaar,"{""amount"": 10600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002200,AL00759,ENT0198,1,working_capital_erosion,request_bridge_loan,"{""amount"": 76100.0, ""days"": 30, ""months"": 3}",both,gu
RC002201,AL00759,ENT0198,2,debt_overhang,restructure_emi,"{""amount"": 76100.0, ""days"": 30, ""months"": 3}",both,gu
RC002202,AL00759,ENT0198,3,demand_trough,stagger_batch,"{""amount"": 76100.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002203,AL00760,ENT0198,1,demand_trough,stagger_batch,"{""amount"": 111700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002204,AL00760,ENT0198,2,working_capital_erosion,request_bridge_loan,"{""amount"": 111700.0, ""days"": 30, ""months"": 3}",both,gu
RC002205,AL00760,ENT0198,3,margin_squeeze,prebook_input,"{""amount"": 111700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002206,AL00761,ENT0198,1,working_capital_erosion,request_bridge_loan,"{""amount"": 88600.0, ""days"": 30, ""months"": 3}",both,gu
RC002207,AL00761,ENT0198,2,debt_overhang,restructure_emi,"{""amount"": 88600.0, ""days"": 30, ""months"": 3}",both,gu
RC002208,AL00761,ENT0198,3,margin_squeeze,prebook_input,"{""amount"": 88600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002209,AL00762,ENT0198,1,working_capital_erosion,request_bridge_loan,"{""amount"": 8800.0, ""days"": 30, ""months"": 3}",both,gu
RC002210,AL00762,ENT0198,2,margin_squeeze,prebook_input,"{""amount"": 8800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002211,AL00762,ENT0198,3,receivable_stretch,collect_udhaar,"{""amount"": 8800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002212,AL00763,ENT0198,1,working_capital_erosion,request_bridge_loan,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",both,gu
RC002213,AL00763,ENT0198,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002214,AL00763,ENT0198,3,debt_overhang,restructure_emi,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",both,gu
RC002215,AL00764,ENT0198,1,working_capital_erosion,request_bridge_loan,"{""amount"": 77800.0, ""days"": 30, ""months"": 3}",both,gu
RC002216,AL00764,ENT0198,2,demand_trough,stagger_batch,"{""amount"": 77800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002217,AL00764,ENT0198,3,receivable_stretch,collect_udhaar,"{""amount"": 77800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002218,AL00765,ENT0198,1,working_capital_erosion,request_bridge_loan,"{""amount"": 163000.0, ""days"": 30, ""months"": 3}",both,gu
RC002219,AL00765,ENT0198,2,receivable_stretch,collect_udhaar,"{""amount"": 163000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002220,AL00765,ENT0198,3,demand_trough,stagger_batch,"{""amount"": 163000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002221,AL00766,ENT0198,1,margin_squeeze,prebook_input,"{""amount"": 85100.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002222,AL00766,ENT0198,2,working_capital_erosion,request_bridge_loan,"{""amount"": 85100.0, ""days"": 30, ""months"": 3}",both,gu
RC002223,AL00766,ENT0198,3,receivable_stretch,collect_udhaar,"{""amount"": 85100.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002224,AL00767,ENT0198,1,margin_squeeze,prebook_input,"{""amount"": 49300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002225,AL00767,ENT0198,2,working_capital_erosion,request_bridge_loan,"{""amount"": 49300.0, ""days"": 30, ""months"": 3}",both,gu
RC002226,AL00767,ENT0198,3,debt_overhang,restructure_emi,"{""amount"": 49300.0, ""days"": 30, ""months"": 3}",both,gu
RC002227,AL00768,ENT0199,1,receivable_stretch,collect_udhaar,"{""amount"": 77600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002228,AL00768,ENT0199,2,demand_trough,stagger_batch,"{""amount"": 77600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002229,AL00768,ENT0199,3,climate_shock,prebook_input,"{""amount"": 77600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002230,AL00769,ENT0199,1,margin_squeeze,prebook_input,"{""amount"": 71800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002231,AL00769,ENT0199,2,receivable_stretch,collect_udhaar,"{""amount"": 71800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002232,AL00769,ENT0199,3,climate_shock,prebook_input,"{""amount"": 71800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002233,AL00770,ENT0199,1,margin_squeeze,prebook_input,"{""amount"": 17100.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002234,AL00770,ENT0199,2,working_capital_erosion,request_bridge_loan,"{""amount"": 17100.0, ""days"": 30, ""months"": 3}",both,gu
RC002235,AL00770,ENT0199,3,receivable_stretch,collect_udhaar,"{""amount"": 17100.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002236,AL00771,ENT0199,1,margin_squeeze,prebook_input,"{""amount"": 7000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002237,AL00771,ENT0199,2,working_capital_erosion,request_bridge_loan,"{""amount"": 7000.0, ""days"": 30, ""months"": 3}",both,gu
RC002238,AL00771,ENT0199,3,climate_shock,prebook_input,"{""amount"": 7000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002239,AL00772,ENT0199,1,demand_trough,stagger_batch,"{""amount"": 82500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002240,AL00773,ENT0199,1,climate_shock,prebook_input,"{""amount"": 83600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002241,AL00773,ENT0199,2,working_capital_erosion,request_bridge_loan,"{""amount"": 83600.0, ""days"": 30, ""months"": 3}",both,gu
RC002242,AL00773,ENT0199,3,receivable_stretch,collect_udhaar,"{""amount"": 83600.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002243,AL00774,ENT0199,1,margin_squeeze,prebook_input,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002244,AL00774,ENT0199,2,working_capital_erosion,request_bridge_loan,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",both,gu
RC002245,AL00774,ENT0199,3,receivable_stretch,collect_udhaar,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002246,AL00775,ENT0199,1,working_capital_erosion,request_bridge_loan,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",both,gu
RC002247,AL00775,ENT0199,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002248,AL00775,ENT0199,3,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002249,AL00776,ENT0199,1,demand_trough,stagger_batch,"{""amount"": 125300.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002250,AL00776,ENT0199,2,working_capital_erosion,request_bridge_loan,"{""amount"": 125300.0, ""days"": 30, ""months"": 3}",both,gu
RC002251,AL00777,ENT0199,1,margin_squeeze,prebook_input,"{""amount"": 46400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002252,AL00777,ENT0199,2,working_capital_erosion,request_bridge_loan,"{""amount"": 46400.0, ""days"": 30, ""months"": 3}",both,gu
RC002253,AL00777,ENT0199,3,demand_trough,stagger_batch,"{""amount"": 46400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002254,AL00778,ENT0200,1,debt_overhang,restructure_emi,"{""amount"": 17300.0, ""days"": 30, ""months"": 3}",both,or
RC002255,AL00778,ENT0200,2,working_capital_erosion,request_bridge_loan,"{""amount"": 17300.0, ""days"": 30, ""months"": 3}",both,or
RC002256,AL00778,ENT0200,3,receivable_stretch,collect_udhaar,"{""amount"": 17300.0, ""days"": 30, ""months"": 3}",merchant,or
RC002257,AL00779,ENT0200,1,working_capital_erosion,request_bridge_loan,"{""amount"": 25000.0, ""days"": 30, ""months"": 3}",both,or
RC002258,AL00779,ENT0200,2,debt_overhang,restructure_emi,"{""amount"": 25000.0, ""days"": 30, ""months"": 3}",both,or
RC002259,AL00779,ENT0200,3,receivable_stretch,collect_udhaar,"{""amount"": 25000.0, ""days"": 30, ""months"": 3}",merchant,or
RC002260,AL00780,ENT0200,1,receivable_stretch,collect_udhaar,"{""amount"": 36500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002261,AL00780,ENT0200,2,working_capital_erosion,request_bridge_loan,"{""amount"": 36500.0, ""days"": 30, ""months"": 3}",both,or
RC002262,AL00780,ENT0200,3,debt_overhang,restructure_emi,"{""amount"": 36500.0, ""days"": 30, ""months"": 3}",both,or
RC002263,AL00781,ENT0200,1,climate_shock,prebook_input,"{""amount"": 49100.0, ""days"": 30, ""months"": 3}",merchant,or
RC002264,AL00781,ENT0200,2,receivable_stretch,collect_udhaar,"{""amount"": 49100.0, ""days"": 30, ""months"": 3}",merchant,or
RC002265,AL00781,ENT0200,3,demand_trough,stagger_batch,"{""amount"": 49100.0, ""days"": 30, ""months"": 3}",merchant,or
RC002266,AL00782,ENT0201,1,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,or
RC002267,AL00782,ENT0201,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,or
RC002268,AL00782,ENT0201,3,demand_trough,stagger_batch,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,or
RC002269,AL00783,ENT0202,1,margin_squeeze,prebook_input,"{""amount"": 114800.0, ""days"": 30, ""months"": 3}",merchant,te
RC002270,AL00783,ENT0202,2,working_capital_erosion,request_bridge_loan,"{""amount"": 114800.0, ""days"": 30, ""months"": 3}",both,te
RC002271,AL00783,ENT0202,3,receivable_stretch,collect_udhaar,"{""amount"": 114800.0, ""days"": 30, ""months"": 3}",merchant,te
RC002272,AL00784,ENT0202,1,margin_squeeze,prebook_input,"{""amount"": 161800.0, ""days"": 30, ""months"": 3}",merchant,te
RC002273,AL00784,ENT0202,2,working_capital_erosion,request_bridge_loan,"{""amount"": 161800.0, ""days"": 30, ""months"": 3}",both,te
RC002274,AL00785,ENT0202,1,climate_shock,prebook_input,"{""amount"": 106800.0, ""days"": 30, ""months"": 3}",merchant,te
RC002275,AL00785,ENT0202,2,demand_trough,stagger_batch,"{""amount"": 106800.0, ""days"": 30, ""months"": 3}",merchant,te
RC002276,AL00785,ENT0202,3,margin_squeeze,prebook_input,"{""amount"": 106800.0, ""days"": 30, ""months"": 3}",merchant,te
RC002277,AL00786,ENT0202,1,margin_squeeze,prebook_input,"{""amount"": 126300.0, ""days"": 30, ""months"": 3}",merchant,te
RC002278,AL00786,ENT0202,2,demand_trough,stagger_batch,"{""amount"": 126300.0, ""days"": 30, ""months"": 3}",merchant,te
RC002279,AL00787,ENT0202,1,margin_squeeze,prebook_input,"{""amount"": 64600.0, ""days"": 30, ""months"": 3}",merchant,te
RC002280,AL00787,ENT0202,2,working_capital_erosion,request_bridge_loan,"{""amount"": 64600.0, ""days"": 30, ""months"": 3}",both,te
RC002281,AL00787,ENT0202,3,receivable_stretch,collect_udhaar,"{""amount"": 64600.0, ""days"": 30, ""months"": 3}",merchant,te
RC002282,AL00788,ENT0202,1,margin_squeeze,prebook_input,"{""amount"": 122000.0, ""days"": 30, ""months"": 3}",merchant,te
RC002283,AL00788,ENT0202,2,demand_trough,stagger_batch,"{""amount"": 122000.0, ""days"": 30, ""months"": 3}",merchant,te
RC002284,AL00788,ENT0202,3,working_capital_erosion,request_bridge_loan,"{""amount"": 122000.0, ""days"": 30, ""months"": 3}",both,te
RC002285,AL00789,ENT0203,1,debt_overhang,restructure_emi,"{""amount"": 83200.0, ""days"": 30, ""months"": 3}",both,or
RC002286,AL00789,ENT0203,2,working_capital_erosion,request_bridge_loan,"{""amount"": 83200.0, ""days"": 30, ""months"": 3}",both,or
RC002287,AL00790,ENT0203,1,margin_squeeze,prebook_input,"{""amount"": 155500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002288,AL00790,ENT0203,2,demand_trough,stagger_batch,"{""amount"": 155500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002289,AL00790,ENT0203,3,working_capital_erosion,request_bridge_loan,"{""amount"": 155500.0, ""days"": 30, ""months"": 3}",both,or
RC002290,AL00791,ENT0203,1,margin_squeeze,prebook_input,"{""amount"": 81500.0, ""days"": 30, ""months"": 3}",merchant,or
RC002291,AL00791,ENT0203,2,working_capital_erosion,request_bridge_loan,"{""amount"": 81500.0, ""days"": 30, ""months"": 3}",both,or
RC002292,AL00791,ENT0203,3,debt_overhang,restructure_emi,"{""amount"": 81500.0, ""days"": 30, ""months"": 3}",both,or
RC002293,AL00792,ENT0203,1,working_capital_erosion,request_bridge_loan,"{""amount"": 130500.0, ""days"": 30, ""months"": 3}",both,or
RC002294,AL00792,ENT0203,2,debt_overhang,restructure_emi,"{""amount"": 130500.0, ""days"": 30, ""months"": 3}",both,or
RC002295,AL00793,ENT0203,1,working_capital_erosion,request_bridge_loan,"{""amount"": 142600.0, ""days"": 30, ""months"": 3}",both,or
RC002296,AL00793,ENT0203,2,debt_overhang,restructure_emi,"{""amount"": 142600.0, ""days"": 30, ""months"": 3}",both,or
RC002297,AL00793,ENT0203,3,demand_trough,stagger_batch,"{""amount"": 142600.0, ""days"": 30, ""months"": 3}",merchant,or
RC002298,AL00794,ENT0203,1,working_capital_erosion,request_bridge_loan,"{""amount"": 224200.0, ""days"": 30, ""months"": 3}",both,or
RC002299,AL00794,ENT0203,2,debt_overhang,restructure_emi,"{""amount"": 224200.0, ""days"": 30, ""months"": 3}",both,or
RC002300,AL00795,ENT0203,1,margin_squeeze,prebook_input,"{""amount"": 198900.0, ""days"": 30, ""months"": 3}",merchant,or
RC002301,AL00795,ENT0203,2,working_capital_erosion,request_bridge_loan,"{""amount"": 198900.0, ""days"": 30, ""months"": 3}",both,or
RC002302,AL00795,ENT0203,3,demand_trough,stagger_batch,"{""amount"": 198900.0, ""days"": 30, ""months"": 3}",merchant,or
RC002303,AL00796,ENT0203,1,debt_overhang,restructure_emi,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",both,or
RC002304,AL00796,ENT0203,2,margin_squeeze,prebook_input,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",merchant,or
RC002305,AL00796,ENT0203,3,working_capital_erosion,request_bridge_loan,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",both,or
RC002306,AL00797,ENT0203,1,margin_squeeze,prebook_input,"{""amount"": 75400.0, ""days"": 30, ""months"": 3}",merchant,or
RC002307,AL00797,ENT0203,2,debt_overhang,restructure_emi,"{""amount"": 75400.0, ""days"": 30, ""months"": 3}",both,or
RC002308,AL00797,ENT0203,3,working_capital_erosion,request_bridge_loan,"{""amount"": 75400.0, ""days"": 30, ""months"": 3}",both,or
RC002309,AL00798,ENT0203,1,debt_overhang,restructure_emi,"{""amount"": 39400.0, ""days"": 30, ""months"": 3}",both,or
RC002310,AL00798,ENT0203,2,working_capital_erosion,request_bridge_loan,"{""amount"": 39400.0, ""days"": 30, ""months"": 3}",both,or
RC002311,AL00798,ENT0203,3,margin_squeeze,prebook_input,"{""amount"": 39400.0, ""days"": 30, ""months"": 3}",merchant,or
RC002312,AL00799,ENT0203,1,working_capital_erosion,request_bridge_loan,"{""amount"": 124700.0, ""days"": 30, ""months"": 3}",both,or
RC002313,AL00799,ENT0203,2,debt_overhang,restructure_emi,"{""amount"": 124700.0, ""days"": 30, ""months"": 3}",both,or
RC002314,AL00800,ENT0203,1,working_capital_erosion,request_bridge_loan,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",both,or
RC002315,AL00800,ENT0203,2,climate_shock,prebook_input,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",merchant,or
RC002316,AL00800,ENT0203,3,debt_overhang,restructure_emi,"{""amount"": 85800.0, ""days"": 30, ""months"": 3}",both,or
RC002317,AL00801,ENT0203,1,margin_squeeze,prebook_input,"{""amount"": 185900.0, ""days"": 30, ""months"": 3}",merchant,or
RC002318,AL00801,ENT0203,2,working_capital_erosion,request_bridge_loan,"{""amount"": 185900.0, ""days"": 30, ""months"": 3}",both,or
RC002319,AL00801,ENT0203,3,demand_trough,stagger_batch,"{""amount"": 185900.0, ""days"": 30, ""months"": 3}",merchant,or
RC002320,AL00802,ENT0204,1,margin_squeeze,prebook_input,"{""amount"": 60800.0, ""days"": 30, ""months"": 3}",merchant,or
RC002321,AL00802,ENT0204,2,receivable_stretch,collect_udhaar,"{""amount"": 60800.0, ""days"": 30, ""months"": 3}",merchant,or
RC002322,AL00802,ENT0204,3,demand_trough,stagger_batch,"{""amount"": 60800.0, ""days"": 30, ""months"": 3}",merchant,or
RC002323,AL00803,ENT0205,1,demand_trough,stagger_batch,"{""amount"": 260400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002324,AL00803,ENT0205,2,margin_squeeze,prebook_input,"{""amount"": 260400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002325,AL00803,ENT0205,3,climate_shock,prebook_input,"{""amount"": 260400.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002326,AL00804,ENT0205,1,margin_squeeze,prebook_input,"{""amount"": 168000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002327,AL00804,ENT0205,2,working_capital_erosion,request_bridge_loan,"{""amount"": 168000.0, ""days"": 30, ""months"": 3}",both,gu
RC002328,AL00804,ENT0205,3,receivable_stretch,collect_udhaar,"{""amount"": 168000.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002329,AL00805,ENT0205,1,margin_squeeze,prebook_input,"{""amount"": 60700.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002330,AL00805,ENT0205,2,working_capital_erosion,request_bridge_loan,"{""amount"": 60700.0, ""days"": 30, ""months"": 3}",both,gu
RC002331,AL00806,ENT0205,1,margin_squeeze,prebook_input,"{""amount"": 61500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002332,AL00806,ENT0205,2,working_capital_erosion,request_bridge_loan,"{""amount"": 61500.0, ""days"": 30, ""months"": 3}",both,gu
RC002333,AL00806,ENT0205,3,receivable_stretch,collect_udhaar,"{""amount"": 61500.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002334,AL00807,ENT0205,1,climate_shock,prebook_input,"{""amount"": 190900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002335,AL00807,ENT0205,2,margin_squeeze,prebook_input,"{""amount"": 190900.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002336,AL00807,ENT0205,3,working_capital_erosion,request_bridge_loan,"{""amount"": 190900.0, ""days"": 30, ""months"": 3}",both,gu
RC002337,AL00808,ENT0205,1,margin_squeeze,prebook_input,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002338,AL00808,ENT0205,2,working_capital_erosion,request_bridge_loan,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",both,gu
RC002339,AL00808,ENT0205,3,receivable_stretch,collect_udhaar,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002340,AL00809,ENT0206,1,demand_trough,stagger_batch,"{""amount"": 130200.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002341,AL00809,ENT0206,2,climate_shock,prebook_input,"{""amount"": 130200.0, ""days"": 30, ""months"": 3}",merchant,gu
RC002342,AL00810,ENT0206,1,margin_squeeze,prebook_input,"{""amount"": 71900.0, ""days"": 30, ""months"": 3}",merchant,gu
